REGION,TECHNOLOGY,YEAR,VALUE
REGION1,DEMCOMNGS,2037,99999
REGION1,DEMCOMNGS,2038,99999
REGION1,DEMCOMNGS,2039,99999
REGION1,DEMCOMNGS,2040,99999
REGION1,DEMCOMNGS,2041,99999
REGION1,DEMCOMNGS,2042,99999
REGION1,DEMCOMNGS,2043,99999
REGION1,DEMCOMNGS,2044,99999
REGION1,DEMCOMNGS,2045,99999
REGION1,DEMCOMNGS,2046,99999
REGION1,DEMCOMNGS,2047,99999
REGION1,DEMCOMNGS,2048,99999
REGION1,DEMCOMNGS,2049,99999
REGION1,DEMCOMNGS,2050,99999
REGION1,DEMINDBIO,2020,99999
REGION1,DEMINDBIO,2021,99999
REGION1,DEMINDBIO,2022,99999
REGION1,DEMINDBIO,2023,99999
REGION1,DEMINDBIO,2024,99999
REGION1,DEMINDBIO,2025,99999
REGION1,DEMINDBIO,2026,99999
REGION1,DEMINDBIO,2027,99999
REGION1,DEMINDBIO,2028,99999
REGION1,DEMINDBIO,2029,99999
REGION1,DEMINDBIO,2030,99999
REGION1,DEMINDBIO,2031,99999
REGION1,DEMINDBIO,2032,99999
REGION1,DEMINDBIO,2033,99999
REGION1,DEMINDBIO,2034,99999
REGION1,DEMINDBIO,2035,99999
REGION1,DEMINDBIO,2036,99999
REGION1,DEMINDBIO,2037,99999
REGION1,DEMINDBIO,2038,99999
REGION1,DEMINDBIO,2039,99999
REGION1,DEMINDBIO,2040,99999
REGION1,DEMINDBIO,2041,99999
REGION1,DEMINDBIO,2042,99999
REGION1,DEMINDBIO,2043,99999
REGION1,DEMINDBIO,2044,99999
REGION1,DEMINDBIO,2045,99999
REGION1,DEMINDBIO,2046,99999
REGION1,DEMINDBIO,2047,99999
REGION1,DEMINDBIO,2048,99999
REGION1,DEMINDBIO,2049,99999
REGION1,DEMINDBIO,2050,99999
REGION1,DEMINDDSL,2020,99999
REGION1,DEMINDDSL,2021,99999
REGION1,DEMINDDSL,2022,99999
REGION1,DEMINDDSL,2023,99999
REGION1,DEMINDDSL,2024,99999
REGION1,DEMINDDSL,2025,99999
REGION1,DEMINDDSL,2026,99999
REGION1,DEMINDDSL,2027,99999
REGION1,DEMINDDSL,2028,99999
REGION1,DEMINDDSL,2029,99999
REGION1,DEMINDDSL,2030,99999
REGION1,DEMINDDSL,2031,99999
REGION1,DEMINDDSL,2032,99999
REGION1,DEMINDDSL,2033,99999
REGION1,DEMINDDSL,2034,99999
REGION1,DEMINDDSL,2035,99999
REGION1,DEMINDDSL,2036,99999
REGION1,DEMINDDSL,2037,99999
REGION1,DEMINDDSL,2038,99999
REGION1,DEMINDDSL,2039,99999
REGION1,DEMINDDSL,2040,99999
REGION1,DEMINDDSL,2041,99999
REGION1,DEMINDDSL,2042,99999
REGION1,DEMINDDSL,2043,99999
REGION1,DEMINDDSL,2044,99999
REGION1,DEMINDDSL,2045,99999
REGION1,DEMINDDSL,2046,99999
REGION1,DEMINDDSL,2047,99999
REGION1,DEMINDDSL,2048,99999
REGION1,DEMINDDSL,2049,99999
REGION1,DEMINDDSL,2050,99999
REGION1,DEMINDELCB02,2020,99999
REGION1,DEMINDELCB02,2021,99999
REGION1,DEMINDELCB02,2022,99999
REGION1,DEMINDELCB02,2023,99999
REGION1,DEMINDELCB02,2024,99999
REGION1,DEMINDELCB02,2025,99999
REGION1,DEMINDELCB02,2026,99999
REGION1,DEMINDELCB02,2027,99999
REGION1,DEMINDELCB02,2028,99999
REGION1,DEMINDELCB02,2029,99999
REGION1,DEMINDELCB02,2030,99999
REGION1,DEMINDELCB02,2031,99999
REGION1,DEMINDELCB02,2032,99999
REGION1,DEMINDELCB02,2033,99999
REGION1,DEMINDELCB02,2034,99999
REGION1,DEMINDELCB02,2035,99999
REGION1,DEMINDELCB02,2036,99999
REGION1,DEMINDELCB02,2037,99999
REGION1,DEMINDELCB02,2038,99999
REGION1,DEMINDELCB02,2039,99999
REGION1,DEMINDELCB02,2040,99999
REGION1,DEMINDELCB02,2041,99999
REGION1,DEMINDELCB02,2042,99999
REGION1,DEMINDELCB02,2043,99999
REGION1,DEMINDELCB02,2044,99999
REGION1,DEMINDELCB02,2045,99999
REGION1,DEMINDELCB02,2046,99999
REGION1,DEMINDELCB02,2047,99999
REGION1,DEMINDELCB02,2048,99999
REGION1,DEMINDELCB02,2049,99999
REGION1,DEMINDELCB02,2050,99999
REGION1,DEMINDNGS,2020,99999
REGION1,DEMINDNGS,2021,99999
REGION1,DEMINDNGS,2022,99999
REGION1,DEMINDNGS,2023,99999
REGION1,DEMINDNGS,2024,99999
REGION1,DEMINDNGS,2025,99999
REGION1,DEMINDNGS,2026,99999
REGION1,DEMINDNGS,2027,99999
REGION1,DEMINDNGS,2028,99999
REGION1,DEMINDNGS,2029,99999
REGION1,DEMINDNGS,2030,99999
REGION1,DEMINDNGS,2031,99999
REGION1,DEMINDNGS,2032,99999
REGION1,DEMINDNGS,2033,99999
REGION1,DEMINDNGS,2034,99999
REGION1,DEMINDNGS,2035,99999
REGION1,DEMINDNGS,2036,99999
REGION1,DEMINDNGS,2037,99999
REGION1,DEMINDNGS,2038,99999
REGION1,DEMINDNGS,2039,99999
REGION1,DEMINDNGS,2040,99999
REGION1,DEMINDNGS,2041,99999
REGION1,DEMINDNGS,2042,99999
REGION1,DEMINDNGS,2043,99999
REGION1,DEMINDNGS,2044,99999
REGION1,DEMINDNGS,2045,99999
REGION1,DEMINDNGS,2046,99999
REGION1,DEMINDNGS,2047,99999
REGION1,DEMINDNGS,2048,99999
REGION1,DEMINDNGS,2049,99999
REGION1,DEMINDNGS,2050,99999
REGION1,DEMPUBGWTBC1,2020,99999
REGION1,DEMPUBGWTBC1,2021,99999
REGION1,DEMPUBGWTBC1,2022,99999
REGION1,DEMPUBGWTBC1,2023,99999
REGION1,DEMPUBGWTBC1,2024,99999
REGION1,DEMPUBGWTBC1,2025,99999
REGION1,DEMPUBGWTBC1,2026,99999
REGION1,DEMPUBGWTBC1,2027,99999
REGION1,DEMPUBGWTBC1,2028,99999
REGION1,DEMPUBGWTBC1,2029,99999
REGION1,DEMPUBGWTBC1,2030,99999
REGION1,DEMPUBGWTBC1,2031,99999
REGION1,DEMPUBGWTBC1,2032,99999
REGION1,DEMPUBGWTBC1,2033,99999
REGION1,DEMPUBGWTBC1,2034,99999
REGION1,DEMPUBGWTBC1,2035,99999
REGION1,DEMPUBGWTBC1,2036,99999
REGION1,DEMPUBGWTBC1,2037,99999
REGION1,DEMPUBGWTBC1,2038,99999
REGION1,DEMPUBGWTBC1,2039,99999
REGION1,DEMPUBGWTBC1,2040,99999
REGION1,DEMPUBGWTBC1,2041,99999
REGION1,DEMPUBGWTBC1,2042,99999
REGION1,DEMPUBGWTBC1,2043,99999
REGION1,DEMPUBGWTBC1,2044,99999
REGION1,DEMPUBGWTBC1,2045,99999
REGION1,DEMPUBGWTBC1,2046,99999
REGION1,DEMPUBGWTBC1,2047,99999
REGION1,DEMPUBGWTBC1,2048,99999
REGION1,DEMPUBGWTBC1,2049,99999
REGION1,DEMPUBGWTBC1,2050,99999
REGION1,DEMPUBSURBC1,2020,99999
REGION1,DEMPUBSURBC1,2021,99999
REGION1,DEMPUBSURBC1,2022,99999
REGION1,DEMPUBSURBC1,2023,99999
REGION1,DEMPUBSURBC1,2024,99999
REGION1,DEMPUBSURBC1,2025,99999
REGION1,DEMPUBSURBC1,2026,99999
REGION1,DEMPUBSURBC1,2027,99999
REGION1,DEMPUBSURBC1,2028,99999
REGION1,DEMPUBSURBC1,2029,99999
REGION1,DEMPUBSURBC1,2030,99999
REGION1,DEMPUBSURBC1,2031,99999
REGION1,DEMPUBSURBC1,2032,99999
REGION1,DEMPUBSURBC1,2033,99999
REGION1,DEMPUBSURBC1,2034,99999
REGION1,DEMPUBSURBC1,2035,99999
REGION1,DEMPUBSURBC1,2036,99999
REGION1,DEMPUBSURBC1,2037,99999
REGION1,DEMPUBSURBC1,2038,99999
REGION1,DEMPUBSURBC1,2039,99999
REGION1,DEMPUBSURBC1,2040,99999
REGION1,DEMPUBSURBC1,2041,99999
REGION1,DEMPUBSURBC1,2042,99999
REGION1,DEMPUBSURBC1,2043,99999
REGION1,DEMPUBSURBC1,2044,99999
REGION1,DEMPUBSURBC1,2045,99999
REGION1,DEMPUBSURBC1,2046,99999
REGION1,DEMPUBSURBC1,2047,99999
REGION1,DEMPUBSURBC1,2048,99999
REGION1,DEMPUBSURBC1,2049,99999
REGION1,DEMPUBSURBC1,2050,99999
REGION1,DEMPWRBIO,2020,99999
REGION1,DEMPWRBIO,2021,99999
REGION1,DEMPWRBIO,2022,99999
REGION1,DEMPWRBIO,2023,99999
REGION1,DEMPWRBIO,2024,99999
REGION1,DEMPWRBIO,2025,99999
REGION1,DEMPWRBIO,2026,99999
REGION1,DEMPWRBIO,2027,99999
REGION1,DEMPWRBIO,2028,99999
REGION1,DEMPWRBIO,2029,99999
REGION1,DEMPWRBIO,2030,99999
REGION1,DEMPWRBIO,2031,99999
REGION1,DEMPWRBIO,2032,99999
REGION1,DEMPWRBIO,2033,99999
REGION1,DEMPWRBIO,2034,99999
REGION1,DEMPWRBIO,2035,99999
REGION1,DEMPWRBIO,2036,99999
REGION1,DEMPWRBIO,2037,99999
REGION1,DEMPWRBIO,2038,99999
REGION1,DEMPWRBIO,2039,99999
REGION1,DEMPWRBIO,2040,99999
REGION1,DEMPWRBIO,2041,99999
REGION1,DEMPWRBIO,2042,99999
REGION1,DEMPWRBIO,2043,99999
REGION1,DEMPWRBIO,2044,99999
REGION1,DEMPWRBIO,2045,99999
REGION1,DEMPWRBIO,2046,99999
REGION1,DEMPWRBIO,2047,99999
REGION1,DEMPWRBIO,2048,99999
REGION1,DEMPWRBIO,2049,99999
REGION1,DEMPWRBIO,2050,99999
REGION1,DEMPWRGEO,2020,99999
REGION1,DEMPWRGEO,2021,99999
REGION1,DEMPWRGEO,2022,99999
REGION1,DEMPWRGEO,2023,99999
REGION1,DEMPWRGEO,2024,99999
REGION1,DEMPWRGEO,2025,99999
REGION1,DEMPWRGEO,2026,99999
REGION1,DEMPWRGEO,2027,99999
REGION1,DEMPWRGEO,2028,99999
REGION1,DEMPWRGEO,2029,99999
REGION1,DEMPWRGEO,2030,99999
REGION1,DEMPWRGEO,2031,99999
REGION1,DEMPWRGEO,2032,99999
REGION1,DEMPWRGEO,2033,99999
REGION1,DEMPWRGEO,2034,99999
REGION1,DEMPWRGEO,2035,99999
REGION1,DEMPWRGEO,2036,99999
REGION1,DEMPWRGEO,2037,99999
REGION1,DEMPWRGEO,2038,99999
REGION1,DEMPWRGEO,2039,99999
REGION1,DEMPWRGEO,2040,99999
REGION1,DEMPWRGEO,2041,99999
