REGION,TECHNOLOGY,FUEL,MODE_OF_OPERATION,YEAR,VALUE
REGION1,LNDAGRBC1C07,CRPRAP,36,2029,0.18
REGION1,LNDAGRBC1C07,CRPRAP,36,2030,0.18
REGION1,LNDAGRBC1C07,CRPRAP,36,2031,0.18
REGION1,LNDAGRBC1C07,CRPRAP,36,2032,0.18
REGION1,LNDAGRBC1C07,CRPRAP,36,2033,0.18
REGION1,LNDAGRBC1C07,CRPRAP,36,2034,0.18
REGION1,LNDAGRBC1C07,CRPRAP,36,2035,0.18
REGION1,LNDAGRBC1C07,CRPRAP,36,2036,0.18
REGION1,LNDAGRBC1C07,CRPRAP,36,2037,0.18
REGION1,LNDAGRBC1C07,CRPRAP,36,2038,0.18
REGION1,LNDAGRBC1C07,CRPRAP,36,2039,0.18
REGION1,LNDAGRBC1C07,CRPRAP,36,2040,0.18
REGION1,LNDAGRBC1C07,CRPRAP,36,2041,0.18
REGION1,LNDAGRBC1C07,CRPRAP,36,2042,0.18
REGION1,LNDAGRBC1C07,CRPRAP,36,2043,0.18
REGION1,LNDAGRBC1C07,CRPRAP,36,2044,0.18
REGION1,LNDAGRBC1C07,CRPRAP,36,2045,0.18
REGION1,LNDAGRBC1C07,CRPRAP,36,2046,0.18
REGION1,LNDAGRBC1C07,CRPRAP,36,2047,0.18
REGION1,LNDAGRBC1C07,CRPRAP,36,2048,0.18
REGION1,LNDAGRBC1C07,CRPRAP,36,2049,0.18
REGION1,LNDAGRBC1C07,CRPRAP,36,2050,0.18
REGION1,LNDAGRBC1C07,WTREVTBC1,36,2020,0.36
REGION1,LNDAGRBC1C07,WTREVTBC1,36,2021,0.36
REGION1,LNDAGRBC1C07,WTREVTBC1,36,2022,0.36
REGION1,LNDAGRBC1C07,WTREVTBC1,36,2023,0.36
REGION1,LNDAGRBC1C07,WTREVTBC1,36,2024,0.36
REGION1,LNDAGRBC1C07,WTREVTBC1,36,2025,0.36
REGION1,LNDAGRBC1C07,WTREVTBC1,36,2026,0.36
REGION1,LNDAGRBC1C07,WTREVTBC1,36,2027,0.36
REGION1,LNDAGRBC1C07,WTREVTBC1,36,2028,0.36
REGION1,LNDAGRBC1C07,WTREVTBC1,36,2029,0.36
REGION1,LNDAGRBC1C07,WTREVTBC1,36,2030,0.36
REGION1,LNDAGRBC1C07,WTREVTBC1,36,2031,0.36
REGION1,LNDAGRBC1C07,WTREVTBC1,36,2032,0.36
REGION1,LNDAGRBC1C07,WTREVTBC1,36,2033,0.36
REGION1,LNDAGRBC1C07,WTREVTBC1,36,2034,0.36
REGION1,LNDAGRBC1C07,WTREVTBC1,36,2035,0.36
REGION1,LNDAGRBC1C07,WTREVTBC1,36,2036,0.36
REGION1,LNDAGRBC1C07,WTREVTBC1,36,2037,0.36
REGION1,LNDAGRBC1C07,WTREVTBC1,36,2038,0.36
REGION1,LNDAGRBC1C07,WTREVTBC1,36,2039,0.36
REGION1,LNDAGRBC1C07,WTREVTBC1,36,2040,0.36
REGION1,LNDAGRBC1C07,WTREVTBC1,36,2041,0.36
REGION1,LNDAGRBC1C07,WTREVTBC1,36,2042,0.36
REGION1,LNDAGRBC1C07,WTREVTBC1,36,2043,0.36
REGION1,LNDAGRBC1C07,WTREVTBC1,36,2044,0.36
REGION1,LNDAGRBC1C07,WTREVTBC1,36,2045,0.36
REGION1,LNDAGRBC1C07,WTREVTBC1,36,2046,0.36
REGION1,LNDAGRBC1C07,WTREVTBC1,36,2047,0.36
REGION1,LNDAGRBC1C07,WTREVTBC1,36,2048,0.36
REGION1,LNDAGRBC1C07,WTREVTBC1,36,2049,0.36
REGION1,LNDAGRBC1C07,WTREVTBC1,36,2050,0.36
REGION1,LNDAGRBC1C07,WTRGRCBC1,36,2020,0.051
REGION1,LNDAGRBC1C07,WTRGRCBC1,36,2021,0.051
REGION1,LNDAGRBC1C07,WTRGRCBC1,36,2022,0.051
REGION1,LNDAGRBC1C07,WTRGRCBC1,36,2023,0.051
REGION1,LNDAGRBC1C07,WTRGRCBC1,36,2024,0.051
REGION1,LNDAGRBC1C07,WTRGRCBC1,36,2025,0.051
REGION1,LNDAGRBC1C07,WTRGRCBC1,36,2026,0.051
REGION1,LNDAGRBC1C07,WTRGRCBC1,36,2027,0.051
REGION1,LNDAGRBC1C07,WTRGRCBC1,36,2028,0.051
REGION1,LNDAGRBC1C07,WTRGRCBC1,36,2029,0.051
REGION1,LNDAGRBC1C07,WTRGRCBC1,36,2030,0.051
REGION1,LNDAGRBC1C07,WTRGRCBC1,36,2031,0.051
REGION1,LNDAGRBC1C07,WTRGRCBC1,36,2032,0.051
REGION1,LNDAGRBC1C07,WTRGRCBC1,36,2033,0.051
REGION1,LNDAGRBC1C07,WTRGRCBC1,36,2034,0.051
REGION1,LNDAGRBC1C07,WTRGRCBC1,36,2035,0.051
REGION1,LNDAGRBC1C07,WTRGRCBC1,36,2036,0.051
REGION1,LNDAGRBC1C07,WTRGRCBC1,36,2037,0.051
REGION1,LNDAGRBC1C07,WTRGRCBC1,36,2038,0.051
REGION1,LNDAGRBC1C07,WTRGRCBC1,36,2039,0.051
REGION1,LNDAGRBC1C07,WTRGRCBC1,36,2040,0.051
REGION1,LNDAGRBC1C07,WTRGRCBC1,36,2041,0.051
REGION1,LNDAGRBC1C07,WTRGRCBC1,36,2042,0.051
REGION1,LNDAGRBC1C07,WTRGRCBC1,36,2043,0.051
REGION1,LNDAGRBC1C07,WTRGRCBC1,36,2044,0.051
REGION1,LNDAGRBC1C07,WTRGRCBC1,36,2045,0.051
REGION1,LNDAGRBC1C07,WTRGRCBC1,36,2046,0.051
REGION1,LNDAGRBC1C07,WTRGRCBC1,36,2047,0.051
REGION1,LNDAGRBC1C07,WTRGRCBC1,36,2048,0.051
REGION1,LNDAGRBC1C07,WTRGRCBC1,36,2049,0.051
REGION1,LNDAGRBC1C07,WTRGRCBC1,36,2050,0.051
REGION1,LNDAGRBC1C07,WTRSURBC1,36,2020,0.94
REGION1,LNDAGRBC1C07,WTRSURBC1,36,2021,0.94
REGION1,LNDAGRBC1C07,WTRSURBC1,36,2022,0.94
REGION1,LNDAGRBC1C07,WTRSURBC1,36,2023,0.94
REGION1,LNDAGRBC1C07,WTRSURBC1,36,2024,0.94
REGION1,LNDAGRBC1C07,WTRSURBC1,36,2025,0.94
REGION1,LNDAGRBC1C07,WTRSURBC1,36,2026,0.94
REGION1,LNDAGRBC1C07,WTRSURBC1,36,2027,0.94
REGION1,LNDAGRBC1C07,WTRSURBC1,36,2028,0.94
REGION1,LNDAGRBC1C07,WTRSURBC1,36,2029,0.94
REGION1,LNDAGRBC1C07,WTRSURBC1,36,2030,0.94
REGION1,LNDAGRBC1C07,WTRSURBC1,36,2031,0.94
REGION1,LNDAGRBC1C07,WTRSURBC1,36,2032,0.94
REGION1,LNDAGRBC1C07,WTRSURBC1,36,2033,0.94
REGION1,LNDAGRBC1C07,WTRSURBC1,36,2034,0.94
REGION1,LNDAGRBC1C07,WTRSURBC1,36,2035,0.94
REGION1,LNDAGRBC1C07,WTRSURBC1,36,2036,0.94
REGION1,LNDAGRBC1C07,WTRSURBC1,36,2037,0.94
REGION1,LNDAGRBC1C07,WTRSURBC1,36,2038,0.94
REGION1,LNDAGRBC1C07,WTRSURBC1,36,2039,0.94
REGION1,LNDAGRBC1C07,WTRSURBC1,36,2040,0.94
REGION1,LNDAGRBC1C07,WTRSURBC1,36,2041,0.94
REGION1,LNDAGRBC1C07,WTRSURBC1,36,2042,0.94
REGION1,LNDAGRBC1C07,WTRSURBC1,36,2043,0.94
REGION1,LNDAGRBC1C07,WTRSURBC1,36,2044,0.94
REGION1,LNDAGRBC1C07,WTRSURBC1,36,2045,0.94
REGION1,LNDAGRBC1C07,WTRSURBC1,36,2046,0.94
REGION1,LNDAGRBC1C07,WTRSURBC1,36,2047,0.94
REGION1,LNDAGRBC1C07,WTRSURBC1,36,2048,0.94
REGION1,LNDAGRBC1C07,WTRSURBC1,36,2049,0.94
REGION1,LNDAGRBC1C07,WTRSURBC1,36,2050,0.94
REGION1,LNDAGRBC1C07,CRPRAP,37,2020,0.11
REGION1,LNDAGRBC1C07,CRPRAP,37,2021,0.11
REGION1,LNDAGRBC1C07,CRPRAP,37,2022,0.11
REGION1,LNDAGRBC1C07,CRPRAP,37,2023,0.11
REGION1,LNDAGRBC1C07,CRPRAP,37,2024,0.11
REGION1,LNDAGRBC1C07,CRPRAP,37,2025,0.11
REGION1,LNDAGRBC1C07,CRPRAP,37,2026,0.11
REGION1,LNDAGRBC1C07,CRPRAP,37,2027,0.11
REGION1,LNDAGRBC1C07,CRPRAP,37,2028,0.11
REGION1,LNDAGRBC1C07,CRPRAP,37,2029,0.11
REGION1,LNDAGRBC1C07,CRPRAP,37,2030,0.11
REGION1,LNDAGRBC1C07,CRPRAP,37,2031,0.11
REGION1,LNDAGRBC1C07,CRPRAP,37,2032,0.11
REGION1,LNDAGRBC1C07,CRPRAP,37,2033,0.11
REGION1,LNDAGRBC1C07,CRPRAP,37,2034,0.11
REGION1,LNDAGRBC1C07,CRPRAP,37,2035,0.11
REGION1,LNDAGRBC1C07,CRPRAP,37,2036,0.11
REGION1,LNDAGRBC1C07,CRPRAP,37,2037,0.11
REGION1,LNDAGRBC1C07,CRPRAP,37,2038,0.11
REGION1,LNDAGRBC1C07,CRPRAP,37,2039,0.11
REGION1,LNDAGRBC1C07,CRPRAP,37,2040,0.11
REGION1,LNDAGRBC1C07,CRPRAP,37,2041,0.11
REGION1,LNDAGRBC1C07,CRPRAP,37,2042,0.11
REGION1,LNDAGRBC1C07,CRPRAP,37,2043,0.11
REGION1,LNDAGRBC1C07,CRPRAP,37,2044,0.11
REGION1,LNDAGRBC1C07,CRPRAP,37,2045,0.11
REGION1,LNDAGRBC1C07,CRPRAP,37,2046,0.11
REGION1,LNDAGRBC1C07,CRPRAP,37,2047,0.11
REGION1,LNDAGRBC1C07,CRPRAP,37,2048,0.11
REGION1,LNDAGRBC1C07,CRPRAP,37,2049,0.11
REGION1,LNDAGRBC1C07,CRPRAP,37,2050,0.11
REGION1,LNDAGRBC1C07,WTREVTBC1,37,2020,0.33
REGION1,LNDAGRBC1C07,WTREVTBC1,37,2021,0.33
REGION1,LNDAGRBC1C07,WTREVTBC1,37,2022,0.33
REGION1,LNDAGRBC1C07,WTREVTBC1,37,2023,0.33
REGION1,LNDAGRBC1C07,WTREVTBC1,37,2024,0.33
REGION1,LNDAGRBC1C07,WTREVTBC1,37,2025,0.33
REGION1,LNDAGRBC1C07,WTREVTBC1,37,2026,0.33
REGION1,LNDAGRBC1C07,WTREVTBC1,37,2027,0.33
REGION1,LNDAGRBC1C07,WTREVTBC1,37,2028,0.33
REGION1,LNDAGRBC1C07,WTREVTBC1,37,2029,0.33
REGION1,LNDAGRBC1C07,WTREVTBC1,37,2030,0.33
REGION1,LNDAGRBC1C07,WTREVTBC1,37,2031,0.33
REGION1,LNDAGRBC1C07,WTREVTBC1,37,2032,0.33
REGION1,LNDAGRBC1C07,WTREVTBC1,37,2033,0.33
REGION1,LNDAGRBC1C07,WTREVTBC1,37,2034,0.33
REGION1,LNDAGRBC1C07,WTREVTBC1,37,2035,0.33
REGION1,LNDAGRBC1C07,WTREVTBC1,37,2036,0.33
REGION1,LNDAGRBC1C07,WTREVTBC1,37,2037,0.33
REGION1,LNDAGRBC1C07,WTREVTBC1,37,2038,0.33
REGION1,LNDAGRBC1C07,WTREVTBC1,37,2039,0.33
REGION1,LNDAGRBC1C07,WTREVTBC1,37,2040,0.33
REGION1,LNDAGRBC1C07,WTREVTBC1,37,2041,0.33
REGION1,LNDAGRBC1C07,WTREVTBC1,37,2042,0.33
REGION1,LNDAGRBC1C07,WTREVTBC1,37,2043,0.33
REGION1,LNDAGRBC1C07,WTREVTBC1,37,2044,0.33
REGION1,LNDAGRBC1C07,WTREVTBC1,37,2045,0.33
REGION1,LNDAGRBC1C07,WTREVTBC1,37,2046,0.33
REGION1,LNDAGRBC1C07,WTREVTBC1,37,2047,0.33
REGION1,LNDAGRBC1C07,WTREVTBC1,37,2048,0.33
REGION1,LNDAGRBC1C07,WTREVTBC1,37,2049,0.33
REGION1,LNDAGRBC1C07,WTREVTBC1,37,2050,0.33
REGION1,LNDAGRBC1C07,WTRGRCBC1,37,2020,0.051
REGION1,LNDAGRBC1C07,WTRGRCBC1,37,2021,0.051
REGION1,LNDAGRBC1C07,WTRGRCBC1,37,2022,0.051
REGION1,LNDAGRBC1C07,WTRGRCBC1,37,2023,0.051
REGION1,LNDAGRBC1C07,WTRGRCBC1,37,2024,0.051
REGION1,LNDAGRBC1C07,WTRGRCBC1,37,2025,0.051
REGION1,LNDAGRBC1C07,WTRGRCBC1,37,2026,0.051
REGION1,LNDAGRBC1C07,WTRGRCBC1,37,2027,0.051
REGION1,LNDAGRBC1C07,WTRGRCBC1,37,2028,0.051
REGION1,LNDAGRBC1C07,WTRGRCBC1,37,2029,0.051
REGION1,LNDAGRBC1C07,WTRGRCBC1,37,2030,0.051
REGION1,LNDAGRBC1C07,WTRGRCBC1,37,2031,0.051
REGION1,LNDAGRBC1C07,WTRGRCBC1,37,2032,0.051
REGION1,LNDAGRBC1C07,WTRGRCBC1,37,2033,0.051
REGION1,LNDAGRBC1C07,WTRGRCBC1,37,2034,0.051
REGION1,LNDAGRBC1C07,WTRGRCBC1,37,2035,0.051
REGION1,LNDAGRBC1C07,WTRGRCBC1,37,2036,0.051
REGION1,LNDAGRBC1C07,WTRGRCBC1,37,2037,0.051
REGION1,LNDAGRBC1C07,WTRGRCBC1,37,2038,0.051
REGION1,LNDAGRBC1C07,WTRGRCBC1,37,2039,0.051
REGION1,LNDAGRBC1C07,WTRGRCBC1,37,2040,0.051
REGION1,LNDAGRBC1C07,WTRGRCBC1,37,2041,0.051
REGION1,LNDAGRBC1C07,WTRGRCBC1,37,2042,0.051
REGION1,LNDAGRBC1C07,WTRGRCBC1,37,2043,0.051
REGION1,LNDAGRBC1C07,WTRGRCBC1,37,2044,0.051
REGION1,LNDAGRBC1C07,WTRGRCBC1,37,2045,0.051
REGION1,LNDAGRBC1C07,WTRGRCBC1,37,2046,0.051
REGION1,LNDAGRBC1C07,WTRGRCBC1,37,2047,0.051
REGION1,LNDAGRBC1C07,WTRGRCBC1,37,2048,0.051
REGION1,LNDAGRBC1C07,WTRGRCBC1,37,2049,0.051
REGION1,LNDAGRBC1C07,WTRGRCBC1,37,2050,0.051
REGION1,LNDAGRBC1C07,WTRSURBC1,37,2020,0.96
REGION1,LNDAGRBC1C07,WTRSURBC1,37,2021,0.96
REGION1,LNDAGRBC1C07,WTRSURBC1,37,2022,0.96
REGION1,LNDAGRBC1C07,WTRSURBC1,37,2023,0.96
REGION1,LNDAGRBC1C07,WTRSURBC1,37,2024,0.96
REGION1,LNDAGRBC1C07,WTRSURBC1,37,2025,0.96
REGION1,LNDAGRBC1C07,WTRSURBC1,37,2026,0.96
REGION1,LNDAGRBC1C07,WTRSURBC1,37,2027,0.96
REGION1,LNDAGRBC1C07,WTRSURBC1,37,2028,0.96
REGION1,LNDAGRBC1C07,WTRSURBC1,37,2029,0.96
REGION1,LNDAGRBC1C07,WTRSURBC1,37,2030,0.96
REGION1,LNDAGRBC1C07,WTRSURBC1,37,2031,0.96
REGION1,LNDAGRBC1C07,WTRSURBC1,37,2032,0.96
REGION1,LNDAGRBC1C07,WTRSURBC1,37,2033,0.96
REGION1,LNDAGRBC1C07,WTRSURBC1,37,2034,0.96
REGION1,LNDAGRBC1C07,WTRSURBC1,37,2035,0.96
REGION1,LNDAGRBC1C07,WTRSURBC1,37,2036,0.96
REGION1,LNDAGRBC1C07,WTRSURBC1,37,2037,0.96
REGION1,LNDAGRBC1C07,WTRSURBC1,37,2038,0.96
REGION1,LNDAGRBC1C07,WTRSURBC1,37,2039,0.96
REGION1,LNDAGRBC1C07,WTRSURBC1,37,2040,0.96
REGION1,LNDAGRBC1C07,WTRSURBC1,37,2041,0.96
REGION1,LNDAGRBC1C07,WTRSURBC1,37,2042,0.96
REGION1,LNDAGRBC1C07,WTRSURBC1,37,2043,0.96
REGION1,LNDAGRBC1C07,WTRSURBC1,37,2044,0.96
REGION1,LNDAGRBC1C07,WTRSURBC1,37,2045,0.96
REGION1,LNDAGRBC1C07,WTRSURBC1,37,2046,0.96
REGION1,LNDAGRBC1C07,WTRSURBC1,37,2047,0.96
REGION1,LNDAGRBC1C07,WTRSURBC1,37,2048,0.96
REGION1,LNDAGRBC1C07,WTRSURBC1,37,2049,0.96
REGION1,LNDAGRBC1C07,WTRSURBC1,37,2050,0.96
REGION1,LNDAGRBC1C07,CRPRAP,38,2020,0.17
REGION1,LNDAGRBC1C07,CRPRAP,38,2021,0.17
REGION1,LNDAGRBC1C07,CRPRAP,38,2022,0.17
REGION1,LNDAGRBC1C07,CRPRAP,38,2023,0.17
REGION1,LNDAGRBC1C07,CRPRAP,38,2024,0.17
REGION1,LNDAGRBC1C07,CRPRAP,38,2025,0.17
REGION1,LNDAGRBC1C07,CRPRAP,38,2026,0.17
REGION1,LNDAGRBC1C07,CRPRAP,38,2027,0.17
REGION1,LNDAGRBC1C07,CRPRAP,38,2028,0.17
REGION1,LNDAGRBC1C07,CRPRAP,38,2029,0.17
REGION1,LNDAGRBC1C07,CRPRAP,38,2030,0.17
REGION1,LNDAGRBC1C07,CRPRAP,38,2031,0.17
REGION1,LNDAGRBC1C07,CRPRAP,38,2032,0.17
REGION1,LNDAGRBC1C07,CRPRAP,38,2033,0.17
REGION1,LNDAGRBC1C07,CRPRAP,38,2034,0.17
REGION1,LNDAGRBC1C07,CRPRAP,38,2035,0.17
REGION1,LNDAGRBC1C07,CRPRAP,38,2036,0.17
REGION1,LNDAGRBC1C07,CRPRAP,38,2037,0.17
REGION1,LNDAGRBC1C07,CRPRAP,38,2038,0.17
REGION1,LNDAGRBC1C07,CRPRAP,38,2039,0.17
REGION1,LNDAGRBC1C07,CRPRAP,38,2040,0.17
REGION1,LNDAGRBC1C07,CRPRAP,38,2041,0.17
REGION1,LNDAGRBC1C07,CRPRAP,38,2042,0.17
REGION1,LNDAGRBC1C07,CRPRAP,38,2043,0.17
REGION1,LNDAGRBC1C07,CRPRAP,38,2044,0.17
REGION1,LNDAGRBC1C07,CRPRAP,38,2045,0.17
REGION1,LNDAGRBC1C07,CRPRAP,38,2046,0.17
REGION1,LNDAGRBC1C07,CRPRAP,38,2047,0.17
REGION1,LNDAGRBC1C07,CRPRAP,38,2048,0.17
REGION1,LNDAGRBC1C07,CRPRAP,38,2049,0.17
REGION1,LNDAGRBC1C07,CRPRAP,38,2050,0.17
REGION1,LNDAGRBC1C07,WTREVTBC1,38,2020,0.33
REGION1,LNDAGRBC1C07,WTREVTBC1,38,2021,0.33
REGION1,LNDAGRBC1C07,WTREVTBC1,38,2022,0.33
REGION1,LNDAGRBC1C07,WTREVTBC1,38,2023,0.33
REGION1,LNDAGRBC1C07,WTREVTBC1,38,2024,0.33
REGION1,LNDAGRBC1C07,WTREVTBC1,38,2025,0.33
REGION1,LNDAGRBC1C07,WTREVTBC1,38,2026,0.33
REGION1,LNDAGRBC1C07,WTREVTBC1,38,2027,0.33
REGION1,LNDAGRBC1C07,WTREVTBC1,38,2028,0.33
REGION1,LNDAGRBC1C07,WTREVTBC1,38,2029,0.33
REGION1,LNDAGRBC1C07,WTREVTBC1,38,2030,0.33
REGION1,LNDAGRBC1C07,WTREVTBC1,38,2031,0.33
REGION1,LNDAGRBC1C07,WTREVTBC1,38,2032,0.33
REGION1,LNDAGRBC1C07,WTREVTBC1,38,2033,0.33
REGION1,LNDAGRBC1C07,WTREVTBC1,38,2034,0.33
REGION1,LNDAGRBC1C07,WTREVTBC1,38,2035,0.33
REGION1,LNDAGRBC1C07,WTREVTBC1,38,2036,0.33
REGION1,LNDAGRBC1C07,WTREVTBC1,38,2037,0.33
REGION1,LNDAGRBC1C07,WTREVTBC1,38,2038,0.33
REGION1,LNDAGRBC1C07,WTREVTBC1,38,2039,0.33
REGION1,LNDAGRBC1C07,WTREVTBC1,38,2040,0.33
REGION1,LNDAGRBC1C07,WTREVTBC1,38,2041,0.33
REGION1,LNDAGRBC1C07,WTREVTBC1,38,2042,0.33
REGION1,LNDAGRBC1C07,WTREVTBC1,38,2043,0.33
REGION1,LNDAGRBC1C07,WTREVTBC1,38,2044,0.33
REGION1,LNDAGRBC1C07,WTREVTBC1,38,2045,0.33
REGION1,LNDAGRBC1C07,WTREVTBC1,38,2046,0.33
REGION1,LNDAGRBC1C07,WTREVTBC1,38,2047,0.33
REGION1,LNDAGRBC1C07,WTREVTBC1,38,2048,0.33
REGION1,LNDAGRBC1C07,WTREVTBC1,38,2049,0.33
REGION1,LNDAGRBC1C07,WTREVTBC1,38,2050,0.33
REGION1,LNDAGRBC1C07,WTRGRCBC1,38,2020,0.049
REGION1,LNDAGRBC1C07,WTRGRCBC1,38,2021,0.049
REGION1,LNDAGRBC1C07,WTRGRCBC1,38,2022,0.049
REGION1,LNDAGRBC1C07,WTRGRCBC1,38,2023,0.049
REGION1,LNDAGRBC1C07,WTRGRCBC1,38,2024,0.049
REGION1,LNDAGRBC1C07,WTRGRCBC1,38,2025,0.049
REGION1,LNDAGRBC1C07,WTRGRCBC1,38,2026,0.049
REGION1,LNDAGRBC1C07,WTRGRCBC1,38,2027,0.049
REGION1,LNDAGRBC1C07,WTRGRCBC1,38,2028,0.049
REGION1,LNDAGRBC1C07,WTRGRCBC1,38,2029,0.049
REGION1,LNDAGRBC1C07,WTRGRCBC1,38,2030,0.049
REGION1,LNDAGRBC1C07,WTRGRCBC1,38,2031,0.049
REGION1,LNDAGRBC1C07,WTRGRCBC1,38,2032,0.049
REGION1,LNDAGRBC1C07,WTRGRCBC1,38,2033,0.049
REGION1,LNDAGRBC1C07,WTRGRCBC1,38,2034,0.049
REGION1,LNDAGRBC1C07,WTRGRCBC1,38,2035,0.049
REGION1,LNDAGRBC1C07,WTRGRCBC1,38,2036,0.049
REGION1,LNDAGRBC1C07,WTRGRCBC1,38,2037,0.049
REGION1,LNDAGRBC1C07,WTRGRCBC1,38,2038,0.049
REGION1,LNDAGRBC1C07,WTRGRCBC1,38,2039,0.049
REGION1,LNDAGRBC1C07,WTRGRCBC1,38,2040,0.049
REGION1,LNDAGRBC1C07,WTRGRCBC1,38,2041,0.049
REGION1,LNDAGRBC1C07,WTRGRCBC1,38,2042,0.049
REGION1,LNDAGRBC1C07,WTRGRCBC1,38,2043,0.049
REGION1,LNDAGRBC1C07,WTRGRCBC1,38,2044,0.049
REGION1,LNDAGRBC1C07,WTRGRCBC1,38,2045,0.049
REGION1,LNDAGRBC1C07,WTRGRCBC1,38,2046,0.049
REGION1,LNDAGRBC1C07,WTRGRCBC1,38,2047,0.049
REGION1,LNDAGRBC1C07,WTRGRCBC1,38,2048,0.049
REGION1,LNDAGRBC1C07,WTRGRCBC1,38,2049,0.049
REGION1,LNDAGRBC1C07,WTRGRCBC1,38,2050,0.049
REGION1,LNDAGRBC1C07,WTRSURBC1,38,2020,0.92
REGION1,LNDAGRBC1C07,WTRSURBC1,38,2021,0.92
REGION1,LNDAGRBC1C07,WTRSURBC1,38,2022,0.92
REGION1,LNDAGRBC1C07,WTRSURBC1,38,2023,0.92
REGION1,LNDAGRBC1C07,WTRSURBC1,38,2024,0.92
REGION1,LNDAGRBC1C07,WTRSURBC1,38,2025,0.92
REGION1,LNDAGRBC1C07,WTRSURBC1,38,2026,0.92
REGION1,LNDAGRBC1C07,WTRSURBC1,38,2027,0.92
REGION1,LNDAGRBC1C07,WTRSURBC1,38,2028,0.92
REGION1,LNDAGRBC1C07,WTRSURBC1,38,2029,0.92
REGION1,LNDAGRBC1C07,WTRSURBC1,38,2030,0.92
REGION1,LNDAGRBC1C07,WTRSURBC1,38,2031,0.92
REGION1,LNDAGRBC1C07,WTRSURBC1,38,2032,0.92
REGION1,LNDAGRBC1C07,WTRSURBC1,38,2033,0.92
REGION1,LNDAGRBC1C07,WTRSURBC1,38,2034,0.92
REGION1,LNDAGRBC1C07,WTRSURBC1,38,2035,0.92
REGION1,LNDAGRBC1C07,WTRSURBC1,38,2036,0.92
REGION1,LNDAGRBC1C07,WTRSURBC1,38,2037,0.92
REGION1,LNDAGRBC1C07,WTRSURBC1,38,2038,0.92
REGION1,LNDAGRBC1C07,WTRSURBC1,38,2039,0.92
REGION1,LNDAGRBC1C07,WTRSURBC1,38,2040,0.92
REGION1,LNDAGRBC1C07,WTRSURBC1,38,2041,0.92
REGION1,LNDAGRBC1C07,WTRSURBC1,38,2042,0.92
REGION1,LNDAGRBC1C07,WTRSURBC1,38,2043,0.92
REGION1,LNDAGRBC1C07,WTRSURBC1,38,2044,0.92
REGION1,LNDAGRBC1C07,WTRSURBC1,38,2045,0.92
REGION1,LNDAGRBC1C07,WTRSURBC1,38,2046,0.92
REGION1,LNDAGRBC1C07,WTRSURBC1,38,2047,0.92
REGION1,LNDAGRBC1C07,WTRSURBC1,38,2048,0.92
REGION1,LNDAGRBC1C07,WTRSURBC1,38,2049,0.92
REGION1,LNDAGRBC1C07,WTRSURBC1,38,2050,0.92
REGION1,LNDAGRBC1C07,CRPRAP,39,2020,0.11
REGION1,LNDAGRBC1C07,CRPRAP,39,2021,0.11
REGION1,LNDAGRBC1C07,CRPRAP,39,2022,0.11
REGION1,LNDAGRBC1C07,CRPRAP,39,2023,0.11
REGION1,LNDAGRBC1C07,CRPRAP,39,2024,0.11
REGION1,LNDAGRBC1C07,CRPRAP,39,2025,0.11
REGION1,LNDAGRBC1C07,CRPRAP,39,2026,0.11
REGION1,LNDAGRBC1C07,CRPRAP,39,2027,0.11
REGION1,LNDAGRBC1C07,CRPRAP,39,2028,0.11
REGION1,LNDAGRBC1C07,CRPRAP,39,2029,0.11
REGION1,LNDAGRBC1C07,CRPRAP,39,2030,0.11
REGION1,LNDAGRBC1C07,CRPRAP,39,2031,0.11
REGION1,LNDAGRBC1C07,CRPRAP,39,2032,0.11
REGION1,LNDAGRBC1C07,CRPRAP,39,2033,0.11
REGION1,LNDAGRBC1C07,CRPRAP,39,2034,0.11
REGION1,LNDAGRBC1C07,CRPRAP,39,2035,0.11
REGION1,LNDAGRBC1C07,CRPRAP,39,2036,0.11
REGION1,LNDAGRBC1C07,CRPRAP,39,2037,0.11
REGION1,LNDAGRBC1C07,CRPRAP,39,2038,0.11
REGION1,LNDAGRBC1C07,CRPRAP,39,2039,0.11
REGION1,LNDAGRBC1C07,CRPRAP,39,2040,0.11
REGION1,LNDAGRBC1C07,CRPRAP,39,2041,0.11
REGION1,LNDAGRBC1C07,CRPRAP,39,2042,0.11
REGION1,LNDAGRBC1C07,CRPRAP,39,2043,0.11
REGION1,LNDAGRBC1C07,CRPRAP,39,2044,0.11
REGION1,LNDAGRBC1C07,CRPRAP,39,2045,0.11
REGION1,LNDAGRBC1C07,CRPRAP,39,2046,0.11
REGION1,LNDAGRBC1C07,CRPRAP,39,2047,0.11
REGION1,LNDAGRBC1C07,CRPRAP,39,2048,0.11
REGION1,LNDAGRBC1C07,CRPRAP,39,2049,0.11
REGION1,LNDAGRBC1C07,CRPRAP,39,2050,0.11
REGION1,LNDAGRBC1C07,WTREVTBC1,39,2020,0.32
REGION1,LNDAGRBC1C07,WTREVTBC1,39,2021,0.32
REGION1,LNDAGRBC1C07,WTREVTBC1,39,2022,0.32
REGION1,LNDAGRBC1C07,WTREVTBC1,39,2023,0.32
REGION1,LNDAGRBC1C07,WTREVTBC1,39,2024,0.32
REGION1,LNDAGRBC1C07,WTREVTBC1,39,2025,0.32
REGION1,LNDAGRBC1C07,WTREVTBC1,39,2026,0.32
REGION1,LNDAGRBC1C07,WTREVTBC1,39,2027,0.32
