REGION,TIMESLICE,TECHNOLOGY,MODE_OF_OPERATION,YEAR,VALUE
REGION1,SEA2D,DEMPUBSURBC1,1,2023,0.87878788
REGION1,SEA2N,DEMPUBSURBC1,1,2023,0.87878788
REGION1,SEA3D,DEMPUBSURBC1,1,2023,0.87878788
REGION1,SEA3N,DEMPUBSURBC1,1,2023,0.87878788
REGION1,SEA4D,DEMPUBSURBC1,1,2023,0.87878788
REGION1,SEA4N,DEMPUBSURBC1,1,2023,0.87878788
REGION1,SEA1D,DEMPUBSURBC1,1,2024,0.88888889
REGION1,SEA1N,DEMPUBSURBC1,1,2024,0.88888889
REGION1,SEA2D,DEMPUBSURBC1,1,2024,0.88888889
REGION1,SEA2N,DEMPUBSURBC1,1,2024,0.88888889
REGION1,SEA3D,DEMPUBSURBC1,1,2024,0.88888889
REGION1,SEA3N,DEMPUBSURBC1,1,2024,0.88888889
REGION1,SEA4D,DEMPUBSURBC1,1,2024,0.88888889
REGION1,SEA4N,DEMPUBSURBC1,1,2024,0.88888889
REGION1,SEA1D,DEMPUBSURBC1,1,2025,0.8989899
REGION1,SEA1N,DEMPUBSURBC1,1,2025,0.8989899
REGION1,SEA2D,DEMPUBSURBC1,1,2025,0.8989899
REGION1,SEA2N,DEMPUBSURBC1,1,2025,0.8989899
REGION1,SEA3D,DEMPUBSURBC1,1,2025,0.8989899
REGION1,SEA3N,DEMPUBSURBC1,1,2025,0.8989899
REGION1,SEA4D,DEMPUBSURBC1,1,2025,0.8989899
REGION1,SEA4N,DEMPUBSURBC1,1,2025,0.8989899
REGION1,SEA1D,DEMPUBSURBC1,1,2026,0.90909091
REGION1,SEA1N,DEMPUBSURBC1,1,2026,0.90909091
REGION1,SEA2D,DEMPUBSURBC1,1,2026,0.90909091
REGION1,SEA2N,DEMPUBSURBC1,1,2026,0.90909091
REGION1,SEA3D,DEMPUBSURBC1,1,2026,0.90909091
REGION1,SEA3N,DEMPUBSURBC1,1,2026,0.90909091
REGION1,SEA4D,DEMPUBSURBC1,1,2026,0.90909091
REGION1,SEA4N,DEMPUBSURBC1,1,2026,0.90909091
REGION1,SEA1D,DEMPUBSURBC1,1,2027,0.91919192
REGION1,SEA1N,DEMPUBSURBC1,1,2027,0.91919192
REGION1,SEA2D,DEMPUBSURBC1,1,2027,0.91919192
REGION1,SEA2N,DEMPUBSURBC1,1,2027,0.91919192
REGION1,SEA3D,DEMPUBSURBC1,1,2027,0.91919192
REGION1,SEA3N,DEMPUBSURBC1,1,2027,0.91919192
REGION1,SEA4D,DEMPUBSURBC1,1,2027,0.91919192
REGION1,SEA4N,DEMPUBSURBC1,1,2027,0.91919192
REGION1,SEA1D,DEMPUBSURBC1,1,2028,0.92929293
REGION1,SEA1N,DEMPUBSURBC1,1,2028,0.92929293
REGION1,SEA2D,DEMPUBSURBC1,1,2028,0.92929293
REGION1,SEA2N,DEMPUBSURBC1,1,2028,0.92929293
REGION1,SEA3D,DEMPUBSURBC1,1,2028,0.92929293
REGION1,SEA3N,DEMPUBSURBC1,1,2028,0.92929293
REGION1,SEA4D,DEMPUBSURBC1,1,2028,0.92929293
REGION1,SEA4N,DEMPUBSURBC1,1,2028,0.92929293
REGION1,SEA1D,DEMPUBSURBC1,1,2029,0.93939394
REGION1,SEA1N,DEMPUBSURBC1,1,2029,0.93939394
REGION1,SEA2D,DEMPUBSURBC1,1,2029,0.93939394
REGION1,SEA2N,DEMPUBSURBC1,1,2029,0.93939394
REGION1,SEA3D,DEMPUBSURBC1,1,2029,0.93939394
REGION1,SEA3N,DEMPUBSURBC1,1,2029,0.93939394
REGION1,SEA4D,DEMPUBSURBC1,1,2029,0.93939394
REGION1,SEA4N,DEMPUBSURBC1,1,2029,0.93939394
REGION1,SEA1D,DEMPUBSURBC1,1,2030,0.94949495
REGION1,SEA1N,DEMPUBSURBC1,1,2030,0.94949495
REGION1,SEA2D,DEMPUBSURBC1,1,2030,0.94949495
REGION1,SEA2N,DEMPUBSURBC1,1,2030,0.94949495
REGION1,SEA3D,DEMPUBSURBC1,1,2030,0.94949495
REGION1,SEA3N,DEMPUBSURBC1,1,2030,0.94949495
REGION1,SEA4D,DEMPUBSURBC1,1,2030,0.94949495
REGION1,SEA4N,DEMPUBSURBC1,1,2030,0.94949495
REGION1,SEA1D,DEMPUBSURBC1,1,2031,0.95959596
REGION1,SEA1N,DEMPUBSURBC1,1,2031,0.95959596
REGION1,SEA2D,DEMPUBSURBC1,1,2031,0.95959596
REGION1,SEA2N,DEMPUBSURBC1,1,2031,0.95959596
REGION1,SEA3D,DEMPUBSURBC1,1,2031,0.95959596
REGION1,SEA3N,DEMPUBSURBC1,1,2031,0.95959596
REGION1,SEA4D,DEMPUBSURBC1,1,2031,0.95959596
REGION1,SEA4N,DEMPUBSURBC1,1,2031,0.95959596
REGION1,SEA1D,DEMPUBSURBC1,1,2032,0.96969697
REGION1,SEA1N,DEMPUBSURBC1,1,2032,0.96969697
REGION1,SEA2D,DEMPUBSURBC1,1,2032,0.96969697
REGION1,SEA2N,DEMPUBSURBC1,1,2032,0.96969697
REGION1,SEA3D,DEMPUBSURBC1,1,2032,0.96969697
REGION1,SEA3N,DEMPUBSURBC1,1,2032,0.96969697
REGION1,SEA4D,DEMPUBSURBC1,1,2032,0.96969697
REGION1,SEA4N,DEMPUBSURBC1,1,2032,0.96969697
REGION1,SEA1D,DEMPUBSURBC1,1,2033,0.98989899
REGION1,SEA1N,DEMPUBSURBC1,1,2033,0.98989899
REGION1,SEA2D,DEMPUBSURBC1,1,2033,0.98989899
REGION1,SEA2N,DEMPUBSURBC1,1,2033,0.98989899
REGION1,SEA3D,DEMPUBSURBC1,1,2033,0.98989899
REGION1,SEA3N,DEMPUBSURBC1,1,2033,0.98989899
REGION1,SEA4D,DEMPUBSURBC1,1,2033,0.98989899
REGION1,SEA4N,DEMPUBSURBC1,1,2033,0.98989899
REGION1,SEA1D,DEMPUBSURBC1,1,2034,1.0
REGION1,SEA1N,DEMPUBSURBC1,1,2034,1.0
REGION1,SEA2D,DEMPUBSURBC1,1,2034,1.0
REGION1,SEA2N,DEMPUBSURBC1,1,2034,1.0
REGION1,SEA3D,DEMPUBSURBC1,1,2034,1.0
REGION1,SEA3N,DEMPUBSURBC1,1,2034,1.0
REGION1,SEA4D,DEMPUBSURBC1,1,2034,1.0
REGION1,SEA4N,DEMPUBSURBC1,1,2034,1.0
REGION1,SEA1D,DEMPUBSURBC1,1,2035,1.010101
REGION1,SEA1N,DEMPUBSURBC1,1,2035,1.010101
REGION1,SEA2D,DEMPUBSURBC1,1,2035,1.010101
REGION1,SEA2N,DEMPUBSURBC1,1,2035,1.010101
REGION1,SEA3D,DEMPUBSURBC1,1,2035,1.010101
REGION1,SEA3N,DEMPUBSURBC1,1,2035,1.010101
REGION1,SEA4D,DEMPUBSURBC1,1,2035,1.010101
REGION1,SEA4N,DEMPUBSURBC1,1,2035,1.010101
REGION1,SEA1D,DEMPUBSURBC1,1,2036,1.020202
REGION1,SEA1N,DEMPUBSURBC1,1,2036,1.020202
REGION1,SEA2D,DEMPUBSURBC1,1,2036,1.020202
REGION1,SEA2N,DEMPUBSURBC1,1,2036,1.020202
REGION1,SEA3D,DEMPUBSURBC1,1,2036,1.020202
REGION1,SEA3N,DEMPUBSURBC1,1,2036,1.020202
REGION1,SEA4D,DEMPUBSURBC1,1,2036,1.020202
REGION1,SEA4N,DEMPUBSURBC1,1,2036,1.020202
REGION1,SEA1D,DEMPUBSURBC1,1,2037,1.030303
REGION1,SEA1N,DEMPUBSURBC1,1,2037,1.030303
REGION1,SEA2D,DEMPUBSURBC1,1,2037,1.030303
REGION1,SEA2N,DEMPUBSURBC1,1,2037,1.030303
REGION1,SEA3D,DEMPUBSURBC1,1,2037,1.030303
REGION1,SEA3N,DEMPUBSURBC1,1,2037,1.030303
REGION1,SEA4D,DEMPUBSURBC1,1,2037,1.030303
REGION1,SEA4N,DEMPUBSURBC1,1,2037,1.030303
REGION1,SEA1D,DEMPUBSURBC1,1,2038,1.040404
REGION1,SEA1N,DEMPUBSURBC1,1,2038,1.040404
REGION1,SEA2D,DEMPUBSURBC1,1,2038,1.040404
REGION1,SEA2N,DEMPUBSURBC1,1,2038,1.040404
REGION1,SEA3D,DEMPUBSURBC1,1,2038,1.040404
REGION1,SEA3N,DEMPUBSURBC1,1,2038,1.040404
REGION1,SEA4D,DEMPUBSURBC1,1,2038,1.040404
REGION1,SEA4N,DEMPUBSURBC1,1,2038,1.040404
REGION1,SEA1D,DEMPUBSURBC1,1,2039,1.0505051
REGION1,SEA1N,DEMPUBSURBC1,1,2039,1.0505051
REGION1,SEA2D,DEMPUBSURBC1,1,2039,1.0505051
REGION1,SEA2N,DEMPUBSURBC1,1,2039,1.0505051
REGION1,SEA3D,DEMPUBSURBC1,1,2039,1.0505051
REGION1,SEA3N,DEMPUBSURBC1,1,2039,1.0505051
REGION1,SEA4D,DEMPUBSURBC1,1,2039,1.0505051
REGION1,SEA4N,DEMPUBSURBC1,1,2039,1.0505051
REGION1,SEA1D,DEMPUBSURBC1,1,2040,1.0606061
REGION1,SEA1N,DEMPUBSURBC1,1,2040,1.0606061
REGION1,SEA2D,DEMPUBSURBC1,1,2040,1.0606061
REGION1,SEA2N,DEMPUBSURBC1,1,2040,1.0606061
REGION1,SEA3D,DEMPUBSURBC1,1,2040,1.0606061
REGION1,SEA3N,DEMPUBSURBC1,1,2040,1.0606061
REGION1,SEA4D,DEMPUBSURBC1,1,2040,1.0606061
REGION1,SEA4N,DEMPUBSURBC1,1,2040,1.0606061
REGION1,SEA1D,DEMPUBSURBC1,1,2041,1.0707071
REGION1,SEA1N,DEMPUBSURBC1,1,2041,1.0707071
REGION1,SEA2D,DEMPUBSURBC1,1,2041,1.0707071
REGION1,SEA2N,DEMPUBSURBC1,1,2041,1.0707071
REGION1,SEA3D,DEMPUBSURBC1,1,2041,1.0707071
REGION1,SEA3N,DEMPUBSURBC1,1,2041,1.0707071
REGION1,SEA4D,DEMPUBSURBC1,1,2041,1.0707071
REGION1,SEA4N,DEMPUBSURBC1,1,2041,1.0707071
REGION1,SEA1D,DEMPUBSURBC1,1,2042,1.0909091
REGION1,SEA1N,DEMPUBSURBC1,1,2042,1.0909091
REGION1,SEA2D,DEMPUBSURBC1,1,2042,1.0909091
REGION1,SEA2N,DEMPUBSURBC1,1,2042,1.0909091
REGION1,SEA3D,DEMPUBSURBC1,1,2042,1.0909091
REGION1,SEA3N,DEMPUBSURBC1,1,2042,1.0909091
REGION1,SEA4D,DEMPUBSURBC1,1,2042,1.0909091
REGION1,SEA4N,DEMPUBSURBC1,1,2042,1.0909091
REGION1,SEA1D,DEMPUBSURBC1,1,2043,1.1010101
REGION1,SEA1N,DEMPUBSURBC1,1,2043,1.1010101
REGION1,SEA2D,DEMPUBSURBC1,1,2043,1.1010101
REGION1,SEA2N,DEMPUBSURBC1,1,2043,1.1010101
REGION1,SEA3D,DEMPUBSURBC1,1,2043,1.1010101
REGION1,SEA3N,DEMPUBSURBC1,1,2043,1.1010101
REGION1,SEA4D,DEMPUBSURBC1,1,2043,1.1010101
REGION1,SEA4N,DEMPUBSURBC1,1,2043,1.1010101
REGION1,SEA1D,DEMPUBSURBC1,1,2044,1.1111111
REGION1,SEA1N,DEMPUBSURBC1,1,2044,1.1111111
REGION1,SEA2D,DEMPUBSURBC1,1,2044,1.1111111
REGION1,SEA2N,DEMPUBSURBC1,1,2044,1.1111111
REGION1,SEA3D,DEMPUBSURBC1,1,2044,1.1111111
REGION1,SEA3N,DEMPUBSURBC1,1,2044,1.1111111
REGION1,SEA4D,DEMPUBSURBC1,1,2044,1.1111111
REGION1,SEA4N,DEMPUBSURBC1,1,2044,1.1111111
REGION1,SEA1D,DEMPUBSURBC1,1,2045,1.1212121
REGION1,SEA1N,DEMPUBSURBC1,1,2045,1.1212121
REGION1,SEA2D,DEMPUBSURBC1,1,2045,1.1212121
REGION1,SEA2N,DEMPUBSURBC1,1,2045,1.1212121
REGION1,SEA3D,DEMPUBSURBC1,1,2045,1.1212121
REGION1,SEA3N,DEMPUBSURBC1,1,2045,1.1212121
REGION1,SEA4D,DEMPUBSURBC1,1,2045,1.1212121
REGION1,SEA4N,DEMPUBSURBC1,1,2045,1.1212121
REGION1,SEA1D,DEMPUBSURBC1,1,2046,1.1313131
REGION1,SEA1N,DEMPUBSURBC1,1,2046,1.1313131
REGION1,SEA2D,DEMPUBSURBC1,1,2046,1.1313131
REGION1,SEA2N,DEMPUBSURBC1,1,2046,1.1313131
REGION1,SEA3D,DEMPUBSURBC1,1,2046,1.1313131
REGION1,SEA3N,DEMPUBSURBC1,1,2046,1.1313131
REGION1,SEA4D,DEMPUBSURBC1,1,2046,1.1313131
REGION1,SEA4N,DEMPUBSURBC1,1,2046,1.1313131
REGION1,SEA1D,DEMPUBSURBC1,1,2047,1.1515152
REGION1,SEA1N,DEMPUBSURBC1,1,2047,1.1515152
REGION1,SEA2D,DEMPUBSURBC1,1,2047,1.1515152
REGION1,SEA2N,DEMPUBSURBC1,1,2047,1.1515152
REGION1,SEA3D,DEMPUBSURBC1,1,2047,1.1515152
REGION1,SEA3N,DEMPUBSURBC1,1,2047,1.1515152
REGION1,SEA4D,DEMPUBSURBC1,1,2047,1.1515152
REGION1,SEA4N,DEMPUBSURBC1,1,2047,1.1515152
REGION1,SEA1D,DEMPUBSURBC1,1,2048,1.1616162
REGION1,SEA1N,DEMPUBSURBC1,1,2048,1.1616162
REGION1,SEA2D,DEMPUBSURBC1,1,2048,1.1616162
REGION1,SEA2N,DEMPUBSURBC1,1,2048,1.1616162
REGION1,SEA3D,DEMPUBSURBC1,1,2048,1.1616162
REGION1,SEA3N,DEMPUBSURBC1,1,2048,1.1616162
REGION1,SEA4D,DEMPUBSURBC1,1,2048,1.1616162
REGION1,SEA4N,DEMPUBSURBC1,1,2048,1.1616162
REGION1,SEA1D,DEMPUBSURBC1,1,2049,1.1717172
REGION1,SEA1N,DEMPUBSURBC1,1,2049,1.1717172
REGION1,SEA2D,DEMPUBSURBC1,1,2049,1.1717172
REGION1,SEA2N,DEMPUBSURBC1,1,2049,1.1717172
REGION1,SEA3D,DEMPUBSURBC1,1,2049,1.1717172
REGION1,SEA3N,DEMPUBSURBC1,1,2049,1.1717172
REGION1,SEA4D,DEMPUBSURBC1,1,2049,1.1717172
REGION1,SEA4N,DEMPUBSURBC1,1,2049,1.1717172
REGION1,SEA1D,DEMPUBSURBC1,1,2050,1.1818182
REGION1,SEA1N,DEMPUBSURBC1,1,2050,1.1818182
REGION1,SEA2D,DEMPUBSURBC1,1,2050,1.1818182
REGION1,SEA2N,DEMPUBSURBC1,1,2050,1.1818182
REGION1,SEA3D,DEMPUBSURBC1,1,2050,1.1818182
REGION1,SEA3N,DEMPUBSURBC1,1,2050,1.1818182
REGION1,SEA4D,DEMPUBSURBC1,1,2050,1.1818182
REGION1,SEA4N,DEMPUBSURBC1,1,2050,1.1818182
REGION1,SEA1D,MINPRCBC1,1,2020,685.34552
REGION1,SEA1N,MINPRCBC1,1,2020,685.34553
REGION1,SEA2D,MINPRCBC1,1,2020,685.34552
REGION1,SEA2N,MINPRCBC1,1,2020,685.34553
REGION1,SEA3D,MINPRCBC1,1,2020,685.34552
REGION1,SEA3N,MINPRCBC1,1,2020,685.34552
REGION1,SEA4D,MINPRCBC1,1,2020,685.34552
REGION1,SEA4N,MINPRCBC1,1,2020,685.34553
REGION1,SEA1D,MINPRCBC1,1,2021,693.1317
REGION1,SEA1N,MINPRCBC1,1,2021,693.1317
REGION1,SEA2D,MINPRCBC1,1,2021,693.1317
REGION1,SEA2N,MINPRCBC1,1,2021,693.1317
REGION1,SEA3D,MINPRCBC1,1,2021,693.1317
REGION1,SEA3N,MINPRCBC1,1,2021,693.1317
REGION1,SEA4D,MINPRCBC1,1,2021,693.1317
REGION1,SEA4N,MINPRCBC1,1,2021,693.1317
REGION1,SEA1D,MINPRCBC1,1,2022,692.96718
REGION1,SEA1N,MINPRCBC1,1,2022,692.96718
REGION1,SEA2D,MINPRCBC1,1,2022,692.96718
REGION1,SEA2N,MINPRCBC1,1,2022,692.96718
REGION1,SEA3D,MINPRCBC1,1,2022,692.96719
REGION1,SEA3N,MINPRCBC1,1,2022,692.96718
REGION1,SEA4D,MINPRCBC1,1,2022,692.96718
REGION1,SEA4N,MINPRCBC1,1,2022,692.96718
REGION1,SEA1D,MINPRCBC1,1,2023,693.39115
REGION1,SEA1N,MINPRCBC1,1,2023,693.39115
REGION1,SEA2D,MINPRCBC1,1,2023,693.39115
REGION1,SEA2N,MINPRCBC1,1,2023,693.39115
REGION1,SEA3D,MINPRCBC1,1,2023,693.39115
REGION1,SEA3N,MINPRCBC1,1,2023,693.39115
REGION1,SEA4D,MINPRCBC1,1,2023,693.39115
REGION1,SEA4N,MINPRCBC1,1,2023,693.39115
REGION1,SEA1D,MINPRCBC1,1,2024,693.73982
REGION1,SEA1N,MINPRCBC1,1,2024,693.73982
REGION1,SEA2D,MINPRCBC1,1,2024,693.73982
REGION1,SEA2N,MINPRCBC1,1,2024,693.73982
REGION1,SEA3D,MINPRCBC1,1,2024,693.73982
REGION1,SEA3N,MINPRCBC1,1,2024,693.73982
REGION1,SEA4D,MINPRCBC1,1,2024,693.73982
REGION1,SEA4N,MINPRCBC1,1,2024,693.73982
REGION1,SEA1D,MINPRCBC1,1,2025,693.78394
REGION1,SEA1N,MINPRCBC1,1,2025,693.78394
REGION1,SEA2D,MINPRCBC1,1,2025,693.78394
REGION1,SEA2N,MINPRCBC1,1,2025,693.78394
REGION1,SEA3D,MINPRCBC1,1,2025,693.78394
REGION1,SEA3N,MINPRCBC1,1,2025,693.78394
REGION1,SEA4D,MINPRCBC1,1,2025,693.78394
REGION1,SEA4N,MINPRCBC1,1,2025,693.78394
REGION1,SEA1D,MINPRCBC1,1,2026,694.12267
REGION1,SEA1N,MINPRCBC1,1,2026,694.12267
REGION1,SEA2D,MINPRCBC1,1,2026,694.12267
REGION1,SEA2N,MINPRCBC1,1,2026,694.12267
REGION1,SEA3D,MINPRCBC1,1,2026,694.12266
REGION1,SEA3N,MINPRCBC1,1,2026,694.12266
REGION1,SEA4D,MINPRCBC1,1,2026,694.12267
REGION1,SEA4N,MINPRCBC1,1,2026,694.12267
REGION1,SEA1D,MINPRCBC1,1,2027,694.26864
REGION1,SEA1N,MINPRCBC1,1,2027,694.26864
REGION1,SEA2D,MINPRCBC1,1,2027,694.26864
REGION1,SEA2N,MINPRCBC1,1,2027,694.26864
REGION1,SEA3D,MINPRCBC1,1,2027,694.26864
REGION1,SEA3N,MINPRCBC1,1,2027,694.26864
REGION1,SEA4D,MINPRCBC1,1,2027,694.26864
REGION1,SEA4N,MINPRCBC1,1,2027,694.26864
REGION1,SEA1D,MINPRCBC1,1,2028,674.05875
REGION1,SEA1N,MINPRCBC1,1,2028,674.05875
REGION1,SEA2D,MINPRCBC1,1,2028,674.05875
REGION1,SEA2N,MINPRCBC1,1,2028,674.05875
REGION1,SEA3D,MINPRCBC1,1,2028,674.05875
REGION1,SEA3N,MINPRCBC1,1,2028,674.05875
REGION1,SEA4D,MINPRCBC1,1,2028,674.05875
REGION1,SEA4N,MINPRCBC1,1,2028,674.05875
REGION1,SEA1D,MINPRCBC1,1,2029,674.37171
REGION1,SEA1N,MINPRCBC1,1,2029,674.37171
REGION1,SEA2D,MINPRCBC1,1,2029,674.37171
REGION1,SEA2N,MINPRCBC1,1,2029,674.37171
REGION1,SEA3D,MINPRCBC1,1,2029,674.37171
REGION1,SEA3N,MINPRCBC1,1,2029,674.37171
REGION1,SEA4D,MINPRCBC1,1,2029,674.37171
REGION1,SEA4N,MINPRCBC1,1,2029,674.37171
REGION1,SEA1D,MINPRCBC1,1,2030,674.60091
REGION1,SEA1N,MINPRCBC1,1,2030,674.60091
REGION1,SEA2D,MINPRCBC1,1,2030,674.60091
REGION1,SEA2N,MINPRCBC1,1,2030,674.60091
REGION1,SEA3D,MINPRCBC1,1,2030,674.60091
REGION1,SEA3N,MINPRCBC1,1,2030,674.60091
REGION1,SEA4D,MINPRCBC1,1,2030,674.60091
REGION1,SEA4N,MINPRCBC1,1,2030,674.60091
REGION1,SEA1D,MINPRCBC1,1,2031,675.01972
REGION1,SEA1N,MINPRCBC1,1,2031,675.01972
REGION1,SEA2D,MINPRCBC1,1,2031,675.01972
REGION1,SEA2N,MINPRCBC1,1,2031,675.01972
REGION1,SEA3D,MINPRCBC1,1,2031,675.01972
REGION1,SEA3N,MINPRCBC1,1,2031,675.01972
REGION1,SEA4D,MINPRCBC1,1,2031,675.01972
REGION1,SEA4N,MINPRCBC1,1,2031,675.01972
REGION1,SEA1D,MINPRCBC1,1,2032,675.00494
REGION1,SEA1N,MINPRCBC1,1,2032,675.00494
REGION1,SEA2D,MINPRCBC1,1,2032,675.00494
REGION1,SEA2N,MINPRCBC1,1,2032,675.00494
REGION1,SEA3D,MINPRCBC1,1,2032,675.00494
REGION1,SEA3N,MINPRCBC1,1,2032,675.00494
REGION1,SEA4D,MINPRCBC1,1,2032,675.00494
REGION1,SEA4N,MINPRCBC1,1,2032,675.00494
REGION1,SEA1D,MINPRCBC1,1,2033,675.30524
REGION1,SEA1N,MINPRCBC1,1,2033,675.30524
REGION1,SEA2D,MINPRCBC1,1,2033,675.30524
REGION1,SEA2N,MINPRCBC1,1,2033,675.30524
REGION1,SEA3D,MINPRCBC1,1,2033,675.30524
REGION1,SEA3N,MINPRCBC1,1,2033,675.30524
REGION1,SEA4D,MINPRCBC1,1,2033,675.30524
REGION1,SEA4N,MINPRCBC1,1,2033,675.30524
REGION1,SEA1D,MINPRCBC1,1,2034,675.46158
REGION1,SEA1N,MINPRCBC1,1,2034,675.46158
REGION1,SEA2D,MINPRCBC1,1,2034,675.46158
REGION1,SEA2N,MINPRCBC1,1,2034,675.46158
REGION1,SEA3D,MINPRCBC1,1,2034,675.46158
REGION1,SEA3N,MINPRCBC1,1,2034,675.46158
REGION1,SEA4D,MINPRCBC1,1,2034,675.46158
REGION1,SEA4N,MINPRCBC1,1,2034,675.46158
REGION1,SEA1D,MINPRCBC1,1,2035,675.7435
REGION1,SEA1N,MINPRCBC1,1,2035,675.7435
REGION1,SEA2D,MINPRCBC1,1,2035,675.7435
REGION1,SEA2N,MINPRCBC1,1,2035,675.7435
REGION1,SEA3D,MINPRCBC1,1,2035,675.7435
REGION1,SEA3N,MINPRCBC1,1,2035,675.7435
REGION1,SEA4D,MINPRCBC1,1,2035,675.7435
REGION1,SEA4N,MINPRCBC1,1,2035,675.7435
REGION1,SEA1D,MINPRCBC1,1,2036,676.25148
REGION1,SEA1N,MINPRCBC1,1,2036,676.25148
REGION1,SEA2D,MINPRCBC1,1,2036,676.25148
REGION1,SEA2N,MINPRCBC1,1,2036,676.25148
REGION1,SEA3D,MINPRCBC1,1,2036,676.25148
REGION1,SEA3N,MINPRCBC1,1,2036,676.25148
REGION1,SEA4D,MINPRCBC1,1,2036,676.25147
REGION1,SEA4N,MINPRCBC1,1,2036,676.25148
REGION1,SEA1D,MINPRCBC1,1,2037,676.68125
REGION1,SEA1N,MINPRCBC1,1,2037,676.68125
REGION1,SEA2D,MINPRCBC1,1,2037,676.68124
REGION1,SEA2N,MINPRCBC1,1,2037,676.68125
REGION1,SEA3D,MINPRCBC1,1,2037,676.68125
REGION1,SEA3N,MINPRCBC1,1,2037,676.68125
REGION1,SEA4D,MINPRCBC1,1,2037,676.68125
REGION1,SEA4N,MINPRCBC1,1,2037,676.68125
REGION1,SEA1D,MINPRCBC1,1,2038,676.99647
REGION1,SEA1N,MINPRCBC1,1,2038,676.99647
REGION1,SEA2D,MINPRCBC1,1,2038,676.99646
REGION1,SEA2N,MINPRCBC1,1,2038,676.99646
REGION1,SEA3D,MINPRCBC1,1,2038,676.99646
REGION1,SEA3N,MINPRCBC1,1,2038,676.99646
REGION1,SEA4D,MINPRCBC1,1,2038,676.99646
REGION1,SEA4N,MINPRCBC1,1,2038,676.99646
REGION1,SEA1D,MINPRCBC1,1,2039,677.18615
REGION1,SEA1N,MINPRCBC1,1,2039,677.18615
REGION1,SEA2D,MINPRCBC1,1,2039,677.18615
REGION1,SEA2N,MINPRCBC1,1,2039,677.18615
REGION1,SEA3D,MINPRCBC1,1,2039,677.18615
REGION1,SEA3N,MINPRCBC1,1,2039,677.18615
REGION1,SEA4D,MINPRCBC1,1,2039,677.18615
REGION1,SEA4N,MINPRCBC1,1,2039,677.18615
REGION1,SEA1D,MINPRCBC1,1,2040,677.42418
REGION1,SEA1N,MINPRCBC1,1,2040,677.42418
REGION1,SEA2D,MINPRCBC1,1,2040,677.42418
REGION1,SEA2N,MINPRCBC1,1,2040,677.42418
REGION1,SEA3D,MINPRCBC1,1,2040,677.42418
REGION1,SEA3N,MINPRCBC1,1,2040,677.42418
REGION1,SEA4D,MINPRCBC1,1,2040,677.42418
REGION1,SEA4N,MINPRCBC1,1,2040,677.42418
REGION1,SEA1D,MINPRCBC1,1,2041,677.79644
REGION1,SEA1N,MINPRCBC1,1,2041,677.79644
REGION1,SEA2D,MINPRCBC1,1,2041,677.79644
REGION1,SEA2N,MINPRCBC1,1,2041,677.79644
REGION1,SEA3D,MINPRCBC1,1,2041,677.79644
REGION1,SEA3N,MINPRCBC1,1,2041,677.79644
REGION1,SEA4D,MINPRCBC1,1,2041,677.79644
REGION1,SEA4N,MINPRCBC1,1,2041,677.79644
REGION1,SEA1D,MINPRCBC1,1,2042,678.1341
REGION1,SEA1N,MINPRCBC1,1,2042,678.1341
REGION1,SEA2D,MINPRCBC1,1,2042,678.13409
REGION1,SEA2N,MINPRCBC1,1,2042,678.1341
REGION1,SEA3D,MINPRCBC1,1,2042,678.1341
REGION1,SEA3N,MINPRCBC1,1,2042,678.1341
REGION1,SEA4D,MINPRCBC1,1,2042,678.1341
REGION1,SEA4N,MINPRCBC1,1,2042,678.1341
REGION1,SEA1D,MINPRCBC1,1,2043,678.49919
REGION1,SEA1N,MINPRCBC1,1,2043,678.49919
REGION1,SEA2D,MINPRCBC1,1,2043,678.49919
REGION1,SEA2N,MINPRCBC1,1,2043,678.49919
REGION1,SEA3D,MINPRCBC1,1,2043,678.49919
REGION1,SEA3N,MINPRCBC1,1,2043,678.49919
REGION1,SEA4D,MINPRCBC1,1,2043,678.49919
REGION1,SEA4N,MINPRCBC1,1,2043,678.49919
REGION1,SEA1D,MINPRCBC1,1,2044,678.81811
REGION1,SEA1N,MINPRCBC1,1,2044,678.81811
REGION1,SEA2D,MINPRCBC1,1,2044,678.81811
REGION1,SEA2N,MINPRCBC1,1,2044,678.81811
REGION1,SEA3D,MINPRCBC1,1,2044,678.8181
REGION1,SEA3N,MINPRCBC1,1,2044,678.81811
REGION1,SEA4D,MINPRCBC1,1,2044,678.81811
REGION1,SEA4N,MINPRCBC1,1,2044,678.81811
REGION1,SEA1D,MINPRCBC1,1,2045,679.1494
REGION1,SEA1N,MINPRCBC1,1,2045,679.1494
REGION1,SEA2D,MINPRCBC1,1,2045,679.14941
REGION1,SEA2N,MINPRCBC1,1,2045,679.1494
REGION1,SEA3D,MINPRCBC1,1,2045,679.1494
REGION1,SEA3N,MINPRCBC1,1,2045,679.1494
REGION1,SEA4D,MINPRCBC1,1,2045,679.1494
REGION1,SEA4N,MINPRCBC1,1,2045,679.1494
REGION1,SEA1D,MINPRCBC1,1,2046,679.47392
REGION1,SEA1N,MINPRCBC1,1,2046,679.47392
REGION1,SEA2D,MINPRCBC1,1,2046,679.47392
REGION1,SEA2N,MINPRCBC1,1,2046,679.47393
REGION1,SEA3D,MINPRCBC1,1,2046,679.47393
REGION1,SEA3N,MINPRCBC1,1,2046,679.47392
REGION1,SEA4D,MINPRCBC1,1,2046,679.47392
