REGION,TECHNOLOGY,YEAR,VALUE
REGION1,DEMCOMNGS,2046,251.97599
REGION1,DEMCOMNGS,2047,242.27042
REGION1,DEMCOMNGS,2048,232.91569
REGION1,DEMCOMNGS,2049,223.90455
REGION1,DEMCOMNGS,2050,215.22345
REGION1,DEMAGRDSL,2020,45.611696
REGION1,DEMAGRDSL,2021,45.59418
REGION1,DEMAGRDSL,2022,50.252728
REGION1,DEMAGRDSL,2023,63.690203
REGION1,DEMAGRDSL,2024,78.878411
REGION1,DEMAGRDSL,2025,91.981207
REGION1,DEMAGRDSL,2026,104.92751
REGION1,DEMAGRDSL,2027,117.57595
REGION1,DEMAGRDSL,2028,129.96489
REGION1,DEMAGRDSL,2029,141.04652
REGION1,DEMAGRDSL,2030,152.13547
REGION1,DEMAGRDSL,2031,149.35952
REGION1,DEMAGRDSL,2032,146.41914
REGION1,DEMAGRDSL,2033,143.38941
REGION1,DEMAGRDSL,2034,140.45658
REGION1,DEMAGRDSL,2035,137.37209
REGION1,DEMAGRDSL,2036,134.28408
REGION1,DEMAGRDSL,2037,131.18877
REGION1,DEMAGRDSL,2038,128.09338
REGION1,DEMAGRDSL,2039,124.96781
REGION1,DEMAGRDSL,2040,121.87127
REGION1,DEMAGRDSL,2041,118.77796
REGION1,DEMAGRDSL,2042,115.70289
REGION1,DEMAGRDSL,2043,112.65135
REGION1,DEMAGRDSL,2044,109.63166
REGION1,DEMAGRDSL,2045,106.64069
REGION1,DEMAGRDSL,2046,103.68598
REGION1,DEMAGRDSL,2047,100.77396
REGION1,DEMAGRDSL,2048,97.901204
REGION1,DEMAGRDSL,2049,95.07353
REGION1,DEMAGRDSL,2050,92.29584
REGION1,DEMTRAGSL,2020,450.53547
REGION1,DEMTRAGSL,2021,421.56591
REGION1,DEMTRAGSL,2022,438.14859
REGION1,DEMTRAGSL,2023,532.07418
REGION1,DEMTRAGSL,2024,612.39251
REGION1,DEMTRAGSL,2025,680.60127
REGION1,DEMTRAGSL,2026,738.76544
REGION1,DEMTRAGSL,2027,787.54197
REGION1,DEMTRAGSL,2028,826.57835
REGION1,DEMTRAGSL,2029,855.92997
REGION1,DEMTRAGSL,2030,877.66232
REGION1,DEMTRAGSL,2031,819.28109
REGION1,DEMTRAGSL,2032,764.34639
REGION1,DEMTRAGSL,2033,710.61123
REGION1,DEMTRAGSL,2034,659.14103
REGION1,DEMTRAGSL,2035,610.16177
REGION1,DEMTRAGSL,2036,563.64177
REGION1,DEMTRAGSL,2037,519.7335
REGION1,DEMTRAGSL,2038,478.36048
REGION1,DEMTRAGSL,2039,439.52993
REGION1,DEMTRAGSL,2040,403.47988
REGION1,DEMTRAGSL,2041,380.1335
REGION1,DEMTRAGSL,2042,350.7422
REGION1,DEMTRAGSL,2043,323.2917
REGION1,DEMTRAGSL,2044,297.66021
REGION1,DEMTRAGSL,2045,273.73671
REGION1,DEMTRAGSL,2046,251.41669
REGION1,DEMTRAGSL,2047,230.60166
REGION1,DEMTRAGSL,2048,211.19608
REGION1,DEMTRAGSL,2049,193.11843
REGION1,DEMTRAGSL,2050,176.28357
REGION1,DEMTRADSL,2020,302.8825
REGION1,DEMTRADSL,2021,284.86874
REGION1,DEMTRADSL,2022,296.75276
REGION1,DEMTRADSL,2023,362.55071
REGION1,DEMTRADSL,2024,420.7536
REGION1,DEMTRADSL,2025,473.62133
REGION1,DEMTRADSL,2026,521.05909
REGION1,DEMTRADSL,2027,563.19061
REGION1,DEMTRADSL,2028,596.73475
REGION1,DEMTRADSL,2029,625.39878
REGION1,DEMTRADSL,2030,650.27249
REGION1,DEMTRADSL,2031,616.12495
REGION1,DEMTRADSL,2032,581.56263
REGION1,DEMTRADSL,2033,550.36872
REGION1,DEMTRADSL,2034,520.30055
REGION1,DEMTRADSL,2035,491.7923
REGION1,DEMTRADSL,2036,461.84854
REGION1,DEMTRADSL,2037,436.72331
REGION1,DEMTRADSL,2038,413.13615
REGION1,DEMTRADSL,2039,390.98839
REGION1,DEMTRADSL,2040,370.36227
REGION1,DEMTRADSL,2041,349.91614
REGION1,DEMTRADSL,2042,330.71994
REGION1,DEMTRADSL,2043,312.55472
REGION1,DEMTRADSL,2044,295.36959
REGION1,DEMTRADSL,2045,279.1124
REGION1,DEMTRADSL,2046,263.73374
REGION1,DEMTRADSL,2047,249.1868
REGION1,DEMTRADSL,2048,235.42726
REGION1,DEMTRADSL,2049,222.41591
REGION1,DEMTRADSL,2050,210.10721
REGION1,DEMTRAHFO,2020,33.425319
REGION1,DEMTRAHFO,2021,31.118944
REGION1,DEMTRAHFO,2022,32.142298
REGION1,DEMTRAHFO,2023,38.858868
REGION1,DEMTRAHFO,2024,44.588489
REGION1,DEMTRAHFO,2025,49.59993
REGION1,DEMTRAHFO,2026,53.898173
REGION1,DEMTRAHFO,2027,57.59064
REGION1,DEMTRAHFO,2028,60.574078
REGION1,DEMTRAHFO,2029,62.898682
REGION1,DEMTRAHFO,2030,64.757897
REGION1,DEMTRAHFO,2031,60.845419
REGION1,DEMTRAHFO,2032,57.35604
REGION1,DEMTRAHFO,2033,53.873083
REGION1,DEMTRAHFO,2034,50.651437
REGION1,DEMTRAHFO,2035,47.614453
REGION1,DEMTRAHFO,2036,44.860077
REGION1,DEMTRAHFO,2037,42.260053
REGION1,DEMTRAHFO,2038,39.855009
REGION1,DEMTRAHFO,2039,37.67668
REGION1,DEMTRAHFO,2040,35.659956
REGION1,DEMTRAHFO,2041,33.067237
REGION1,DEMTRAHFO,2042,31.068613
REGION1,DEMTRAHFO,2043,29.181507
REGION1,DEMTRAHFO,2044,27.403674
REGION1,DEMTRAHFO,2045,25.732476
REGION1,DEMTRAHFO,2046,24.154977
REGION1,DEMTRAHFO,2047,22.67253
REGION1,DEMTRAHFO,2048,21.273483
REGION1,DEMTRAHFO,2049,19.959136
REGION1,DEMTRAHFO,2050,18.718992
REGION1,DEMTRANGS,2020,3.9761097
REGION1,DEMTRANGS,2021,4.2916739
REGION1,DEMTRANGS,2022,5.7881275
REGION1,DEMTRANGS,2023,7.8828784
REGION1,DEMTRANGS,2024,10.241543
REGION1,DEMTRANGS,2025,12.971159
REGION1,DEMTRANGS,2026,15.996344
REGION1,DEMTRANGS,2027,19.317992
REGION1,DEMTRANGS,2028,24.001406
REGION1,DEMTRANGS,2029,27.367526
REGION1,DEMTRANGS,2030,30.94327
REGION1,DEMTRANGS,2031,31.762959
REGION1,DEMTRANGS,2032,35.315411
REGION1,DEMTRANGS,2033,35.75796
REGION1,DEMTRANGS,2034,36.120428
REGION1,DEMTRANGS,2035,36.447573
REGION1,DEMTRANGS,2036,38.802483
REGION1,DEMTRANGS,2037,39.066445
REGION1,DEMTRANGS,2038,39.35598
REGION1,DEMTRANGS,2039,39.760521
REGION1,DEMTRANGS,2040,40.225997
REGION1,DEMTRANGS,2041,39.559533
REGION1,DEMTRANGS,2042,39.481511
REGION1,DEMTRANGS,2043,39.323933
REGION1,DEMTRANGS,2044,39.091835
REGION1,DEMTRANGS,2045,38.790207
REGION1,DEMTRANGS,2046,38.431009
REGION1,DEMTRANGS,2047,38.015826
REGION1,DEMTRANGS,2048,37.555167
REGION1,DEMTRANGS,2049,37.05015
REGION1,DEMTRANGS,2050,36.510001
REGION1,DEMPWRNGS,2029,-1.3034463e-08
REGION1,DEMPWRNGS,2037,-1.4140525e-08
REGION1,DEMPWRNGS,2038,-1.7754085e-08
REGION1,DEMPWRNGS,2042,-1.6595817e-08
REGION1,DEMPWRNGS,2044,-7.1814472e-08
REGION1,DEMPWRNGS,2048,-1.0254659e-08
