REGION,TECHNOLOGY,YEAR,VALUE
REGION1,LNDBARHIBC1,2038,-4.7460484e-05
REGION1,LNDBARHIBC1,2040,-3.2267232e-05
REGION1,LNDBARHIBC1,2042,-1.4577823e-06
REGION1,LNDBARHIBC1,2044,-8.0989328e-06
REGION1,LNDBARHIBC1,2045,-6.7605712e-07
REGION1,LNDBARHIBC1,2046,-4.8762269e-05
REGION1,LNDBARHIBC1,2050,0.00048808263
REGION1,LNDBARIIBC1,2037,-1.8444252e-05
REGION1,LNDBARIIBC1,2038,-4.704198e-05
REGION1,LNDBARIIBC1,2041,-2.9179961e-06
REGION1,LNDBARIIBC1,2042,7.8405375e-05
REGION1,LNDBARIIBC1,2043,-4.5178478e-05
REGION1,LNDBARIIBC1,2044,-7.8541035e-06
REGION1,LNDBARIIBC1,2045,-4.3629685e-05
REGION1,LNDBARIIBC1,2046,-5.83391e-05
REGION1,LNDBARIIBC1,2047,-7.7319508e-06
REGION1,LNDBARIIBC1,2049,0.00040621998
REGION1,LNDBARIIBC1,2050,0.00013164068
REGION1,LNDBARHRBC1,2037,0.0056952683
REGION1,LNDBARHRBC1,2038,0.011178315
REGION1,LNDBARHRBC1,2039,0.024402431
REGION1,LNDBARHRBC1,2040,0.02133963
REGION1,LNDBARHRBC1,2041,0.025961396
REGION1,LNDBARHRBC1,2042,0.030458766
REGION1,LNDBARHRBC1,2043,0.03509741
REGION1,LNDBARHRBC1,2044,0.25626927
REGION1,LNDBARHRBC1,2045,0.34798993
REGION1,LNDBARHRBC1,2046,0.35503309
REGION1,LNDBARHRBC1,2047,0.38157104
REGION1,LNDBARHRBC1,2048,0.40727145
REGION1,LNDBARHRBC1,2049,0.43120834
REGION1,LNDBARHRBC1,2050,0.48372406
REGION1,LNDBARIRBC1,2037,2.3235903e-08
REGION1,LNDBARIRBC1,2038,-1.1918044e-05
REGION1,LNDBARIRBC1,2040,-2.6422061e-05
REGION1,LNDBARIRBC1,2041,-1.9275555e-05
REGION1,LNDBARIRBC1,2044,4.95485e-05
REGION1,LNDBARIRBC1,2045,-4.2076719e-05
REGION1,LNDBARIRBC1,2047,-5.6773646e-05
REGION1,LNDBARIRBC1,2048,0.00011581635
REGION1,LNDBARIRBC1,2050,0.00012447579
REGION1,LNDBARLRBC1,2037,-4.6833438e-08
REGION1,LNDBARLRBC1,2038,-5.2643493e-07
REGION1,LNDBARLRBC1,2039,8.9421598e-07
REGION1,LNDBARLRBC1,2040,7.489545e-08
REGION1,LNDBARLRBC1,2041,-4.1553331e-07
REGION1,LNDBARLRBC1,2042,-2.0852504e-07
REGION1,LNDBARLRBC1,2043,-3.9475426e-07
REGION1,LNDBARLRBC1,2044,1.4697794e-06
REGION1,LNDBARLRBC1,2045,-1.029015e-06
REGION1,LNDBARLRBC1,2046,1.342692e-07
REGION1,LNDBARLRBC1,2047,1.0554745e-06
REGION1,LNDBARLRBC1,2048,-7.4605061e-07
REGION1,LNDBARLRBC1,2049,2.2621254e-07
REGION1,LNDBARLRBC1,2050,5.51964e-07
REGION1,LNDMAIHIBC1,2037,0.41920387
REGION1,LNDMAIHIBC1,2038,0.78470304
REGION1,LNDMAIHIBC1,2039,0.98941389
REGION1,LNDMAIHIBC1,2040,0.5681603
REGION1,LNDMAIHIBC1,2041,3.3322726
REGION1,LNDMAIHIBC1,2042,1.8441428
REGION1,LNDMAIHIBC1,2043,5.6290116
REGION1,LNDMAIHIBC1,2044,4.5369098
REGION1,LNDMAIHIBC1,2045,2.8229663
REGION1,LNDMAIHIBC1,2046,5.9432026
REGION1,LNDMAIHIBC1,2047,2.2500543
REGION1,LNDMAIHIBC1,2048,4.9399588
REGION1,LNDMAIHIBC1,2049,3.0948874
REGION1,LNDMAIHIBC1,2050,123.93239
REGION1,LNDMAIIIBC1,2037,-5.4397968e-07
REGION1,LNDMAIIIBC1,2038,-1.7216324e-05
REGION1,LNDMAIIIBC1,2039,-2.8319624e-06
REGION1,LNDMAIIIBC1,2043,-7.7647644e-07
REGION1,LNDMAIIIBC1,2047,-2.1438088e-05
REGION1,LNDMAIIIBC1,2048,-1.8050122e-05
REGION1,LNDMAIIIBC1,2049,0.00010129205
REGION1,LNDMAIIIBC1,2050,0.00026288853
REGION1,LNDMAIHRBC1,2040,-4.4475823e-05
REGION1,LNDMAIHRBC1,2044,-3.9711201e-05
REGION1,LNDMAIHRBC1,2047,-5.7895898e-06
REGION1,LNDMAIHRBC1,2050,0.00019187408
REGION1,LNDMAIIRBC1,2040,-3.5373907e-06
REGION1,LNDMAIIRBC1,2041,-3.8189064e-05
REGION1,LNDMAIIRBC1,2043,-3.9980737e-05
REGION1,LNDMAIIRBC1,2046,-5.3835157e-05
REGION1,LNDMAIIRBC1,2047,-1.4541166e-05
REGION1,LNDMAIIRBC1,2048,-4.2417289e-07
REGION1,LNDMAIIRBC1,2049,-1.8118499e-08
REGION1,LNDMAIIRBC1,2050,0.00026092804
REGION1,LNDMAILRBC1,2037,-7.813706e-06
REGION1,LNDMAILRBC1,2038,-1.4997229e-05
REGION1,LNDMAILRBC1,2039,-4.1391218e-07
REGION1,LNDMAILRBC1,2040,-7.9015771e-06
REGION1,LNDMAILRBC1,2041,-5.5534231e-07
REGION1,LNDMAILRBC1,2042,-3.4380874e-05
REGION1,LNDMAILRBC1,2043,-1.1907723e-05
REGION1,LNDMAILRBC1,2045,-2.0352731e-05
REGION1,LNDMAILRBC1,2046,-3.92108e-06
REGION1,LNDMAILRBC1,2048,-1.2352115e-06
REGION1,LNDMAILRBC1,2049,-1.5629702e-06
REGION1,LNDMAILRBC1,2050,0.00031619022
REGION1,LNDOATHIBC1,2037,0.0055915025
REGION1,LNDOATHIBC1,2038,0.010799458
REGION1,LNDOATHIBC1,2039,0.03173595
REGION1,LNDOATHIBC1,2040,0.084932302
REGION1,LNDOATHIBC1,2041,0.22531152
REGION1,LNDOATHIBC1,2042,0.26401151
REGION1,LNDOATHIBC1,2043,0.33474479
REGION1,LNDOATHIBC1,2044,0.37410749
REGION1,LNDOATHIBC1,2045,0.3697494
REGION1,LNDOATHIBC1,2046,0.40161219
REGION1,LNDOATHIBC1,2047,0.52911154
REGION1,LNDOATHIBC1,2048,0.46126326
REGION1,LNDOATHIBC1,2049,0.48808961
REGION1,LNDOATHIBC1,2050,0.57196967
REGION1,LNDOATIIBC1,2037,-1.0224988e-05
REGION1,LNDOATIIBC1,2038,-9.4949769e-06
REGION1,LNDOATIIBC1,2039,-1.7936922e-05
REGION1,LNDOATIIBC1,2040,2.06168e-05
REGION1,LNDOATIIBC1,2042,-1.8470666e-06
REGION1,LNDOATIIBC1,2043,-1.7258538e-05
REGION1,LNDOATIIBC1,2044,-2.5400791e-05
REGION1,LNDOATIIBC1,2045,-2.4247931e-05
REGION1,LNDOATIIBC1,2047,-5.5197123e-05
REGION1,LNDOATIIBC1,2049,-6.1166802e-06
REGION1,LNDOATIIBC1,2050,0.00041626811
REGION1,LNDOATHRBC1,2041,-2.1709605e-05
REGION1,LNDOATHRBC1,2042,-4.614563e-05
REGION1,LNDOATHRBC1,2043,6.9834993e-05
REGION1,LNDOATHRBC1,2044,5.5228711e-06
REGION1,LNDOATHRBC1,2045,-1.6703746e-07
REGION1,LNDOATHRBC1,2046,-1.4500364e-06
REGION1,LNDOATHRBC1,2050,8.6012892e-06
REGION1,LNDOATIRBC1,2037,-1.2572393e-05
REGION1,LNDOATIRBC1,2038,-1.8505818e-06
REGION1,LNDOATIRBC1,2041,-3.6856386e-05
REGION1,LNDOATIRBC1,2042,-5.442047e-05
REGION1,LNDOATIRBC1,2043,-1.1397588e-06
REGION1,LNDOATIRBC1,2044,-4.9525555e-05
REGION1,LNDOATIRBC1,2050,0.00044917646
REGION1,LNDOATLRBC1,2037,-8.2264187e-08
REGION1,LNDOATLRBC1,2038,1.1192517e-08
REGION1,LNDOATLRBC1,2039,-2.3240927e-08
REGION1,LNDOATLRBC1,2041,7.7381568e-08
REGION1,LNDOATLRBC1,2042,2.5090446e-07
REGION1,LNDOATLRBC1,2043,2.2935599e-07
REGION1,LNDOATLRBC1,2044,-9.0641807e-07
REGION1,LNDOATLRBC1,2045,3.5692534e-07
REGION1,LNDOATLRBC1,2046,2.6923246e-07
REGION1,LNDOATLRBC1,2047,-5.8498844e-08
REGION1,LNDOATLRBC1,2048,-8.7807504e-07
REGION1,LNDOATLRBC1,2049,1.5149125e-06
REGION1,LNDOATLRBC1,2050,-1.7808619e-06
REGION1,LNDOTHHIBC1,2037,-1.8277996e-05
REGION1,LNDOTHHIBC1,2038,-5.2396776e-05
REGION1,LNDOTHHIBC1,2039,-2.0431934e-05
REGION1,LNDOTHHIBC1,2045,-2.303167e-05
REGION1,LNDOTHHIBC1,2046,-5.032799e-05
REGION1,LNDOTHHIBC1,2049,-6.0062679e-06
REGION1,LNDOTHHIBC1,2050,0.00063641195
REGION1,LNDOTHIIBC1,2037,0.17664175
REGION1,LNDOTHIIBC1,2038,0.31519484
REGION1,LNDOTHIIBC1,2039,0.59201437
REGION1,LNDOTHIIBC1,2040,0.43119681
REGION1,LNDOTHIIBC1,2041,0.8720491
REGION1,LNDOTHIIBC1,2042,1.0223472
REGION1,LNDOTHIIBC1,2043,1.5350119
REGION1,LNDOTHIIBC1,2044,1.0954862
REGION1,LNDOTHIIBC1,2045,1.885556
REGION1,LNDOTHIIBC1,2046,1.8020593
REGION1,LNDOTHIIBC1,2047,1.0100667
REGION1,LNDOTHIIBC1,2048,1.9267638
REGION1,LNDOTHIIBC1,2049,2.0420396
REGION1,LNDOTHIIBC1,2050,36.55936
REGION1,LNDOTHHRBC1,2037,-3.6196918e-07
REGION1,LNDOTHHRBC1,2038,-3.5725585e-06
REGION1,LNDOTHHRBC1,2039,-1.3950539e-07
REGION1,LNDOTHHRBC1,2040,8.9064171e-06
REGION1,LNDOTHHRBC1,2041,-1.7396404e-06
REGION1,LNDOTHHRBC1,2042,2.0260357e-06
REGION1,LNDOTHHRBC1,2043,-5.1856771e-08
REGION1,LNDOTHHRBC1,2044,-1.4073639e-05
REGION1,LNDOTHHRBC1,2045,6.015527e-06
REGION1,LNDOTHHRBC1,2047,1.0283213e-05
REGION1,LNDOTHHRBC1,2048,-9.4770275e-06
REGION1,LNDOTHHRBC1,2049,5.0810531e-06
REGION1,LNDOTHHRBC1,2050,-4.4923825e-06
REGION1,LNDOTHIRBC1,2037,3.525813e-07
REGION1,LNDOTHIRBC1,2038,-3.4017511e-07
REGION1,LNDOTHIRBC1,2039,1.333745e-06
REGION1,LNDOTHIRBC1,2040,-2.2333258e-06
REGION1,LNDOTHIRBC1,2041,2.1896718e-06
REGION1,LNDOTHIRBC1,2042,4.8150376e-07
REGION1,LNDOTHIRBC1,2043,1.4099351e-07
REGION1,LNDOTHIRBC1,2044,-1.4823888e-07
REGION1,LNDOTHIRBC1,2045,-7.2761679e-07
REGION1,LNDOTHIRBC1,2046,-4.6184578e-06
REGION1,LNDOTHIRBC1,2047,3.7772052e-08
REGION1,LNDOTHIRBC1,2048,-6.8763862e-06
REGION1,LNDOTHIRBC1,2049,1.0584439e-05
REGION1,LNDOTHIRBC1,2050,-8.3562682e-06
REGION1,LNDOTHLRBC1,2037,-7.3736998e-08
REGION1,LNDOTHLRBC1,2038,-1.7519675e-07
REGION1,LNDOTHLRBC1,2039,3.8039757e-07
REGION1,LNDOTHLRBC1,2040,3.347872e-08
REGION1,LNDOTHLRBC1,2041,3.1953929e-07
REGION1,LNDOTHLRBC1,2042,-4.2155619e-07
REGION1,LNDOTHLRBC1,2043,-6.5516408e-07
REGION1,LNDOTHLRBC1,2044,-1.189356e-07
REGION1,LNDOTHLRBC1,2045,7.6178059e-07
REGION1,LNDOTHLRBC1,2046,1.0974402e-07
REGION1,LNDOTHLRBC1,2047,6.6013736e-07
REGION1,LNDOTHLRBC1,2048,-1.1543973e-06
REGION1,LNDOTHLRBC1,2049,8.6391393e-07
REGION1,LNDOTHLRBC1,2050,-1.0496846e-06
REGION1,LNDPEAHIBC1,2037,0.016358182
REGION1,LNDPEAHIBC1,2038,0.01593883
REGION1,LNDPEAHIBC1,2039,0.046522248
REGION1,LNDPEAHIBC1,2040,0.1493729
REGION1,LNDPEAHIBC1,2041,0.1973117
REGION1,LNDPEAHIBC1,2042,0.31822399
REGION1,LNDPEAHIBC1,2043,0.26379737
REGION1,LNDPEAHIBC1,2044,0.40543611
REGION1,LNDPEAHIBC1,2045,0.32377138
REGION1,LNDPEAHIBC1,2046,0.35204047
REGION1,LNDPEAHIBC1,2047,0.5209039
REGION1,LNDPEAHIBC1,2048,0.40312479
REGION1,LNDPEAHIBC1,2049,0.58911243
REGION1,LNDPEAHIBC1,2050,0.4498429
REGION1,LNDPEAIIBC1,2037,-1.1767861e-05
REGION1,LNDPEAIIBC1,2038,-4.0222209e-05
REGION1,LNDPEAIIBC1,2039,-7.5640878e-06
REGION1,LNDPEAIIBC1,2042,-5.0112221e-05
REGION1,LNDPEAIIBC1,2043,-3.2048209e-05
REGION1,LNDPEAIIBC1,2044,-1.5106391e-05
REGION1,LNDPEAIIBC1,2046,-5.3367822e-05
REGION1,LNDPEAIIBC1,2047,-5.6875643e-05
REGION1,LNDPEAIIBC1,2048,0.00045718828
REGION1,LNDPEAIIBC1,2049,0.00010547738
REGION1,LNDPEAIIBC1,2050,4.4678941e-05
REGION1,LNDPEAHRBC1,2037,-2.5863773e-05
REGION1,LNDPEAHRBC1,2038,2.5042184e-05
REGION1,LNDPEAHRBC1,2041,-5.6035372e-05
REGION1,LNDPEAHRBC1,2044,-5.6520509e-05
REGION1,LNDPEAHRBC1,2050,0.00034855728
REGION1,LNDPEAIRBC1,2037,-5.3597162e-06
REGION1,LNDPEAIRBC1,2038,-2.5189525e-05
REGION1,LNDPEAIRBC1,2040,-3.0543149e-05
REGION1,LNDPEAIRBC1,2042,-6.6094311e-06
REGION1,LNDPEAIRBC1,2043,2.9112769e-06
REGION1,LNDPEAIRBC1,2045,-2.5596002e-05
REGION1,LNDPEAIRBC1,2047,-5.688376e-05
REGION1,LNDPEAIRBC1,2049,-4.3282371e-05
REGION1,LNDPEAIRBC1,2050,0.00059237933
REGION1,LNDPEALRBC1,2037,-1.9346621e-08
REGION1,LNDPEALRBC1,2038,-1.8736268e-07
REGION1,LNDPEALRBC1,2039,2.3009974e-07
REGION1,LNDPEALRBC1,2040,3.3980512e-08
REGION1,LNDPEALRBC1,2042,5.9844473e-07
REGION1,LNDPEALRBC1,2043,1.4460733e-08
REGION1,LNDPEALRBC1,2044,-4.9027784e-07
REGION1,LNDPEALRBC1,2045,-2.4095059e-07
REGION1,LNDPEALRBC1,2046,1.1518652e-07
REGION1,LNDPEALRBC1,2047,1.4232748e-07
REGION1,LNDPEALRBC1,2048,-3.1580301e-07
REGION1,LNDPEALRBC1,2049,1.0953925e-06
REGION1,LNDPEALRBC1,2050,-4.4334814e-07
REGION1,LNDPTWHIBC1,2037,-2.0561205e-05
REGION1,LNDPTWHIBC1,2038,-4.4813002e-05
REGION1,LNDPTWHIBC1,2039,-5.0007489e-05
REGION1,LNDPTWHIBC1,2041,-2.338189e-05
REGION1,LNDPTWHIBC1,2042,-5.4128484e-05
REGION1,LNDPTWHIBC1,2043,-7.7861297e-06
REGION1,LNDPTWHIBC1,2044,-6.3165459e-06
REGION1,LNDPTWHIBC1,2045,-6.2306284e-05
REGION1,LNDPTWHIBC1,2047,0.00019744918
REGION1,LNDPTWHIBC1,2048,0.00052897524
REGION1,LNDPTWHIBC1,2049,7.4331675e-05
REGION1,LNDPTWHIBC1,2050,0.0052254167
REGION1,LNDPTWIIBC1,2037,-1.5107096e-05
REGION1,LNDPTWIIBC1,2038,-1.1312325e-06
REGION1,LNDPTWIIBC1,2039,1.5780446e-05
REGION1,LNDPTWIIBC1,2040,2.0477242e-05
REGION1,LNDPTWIIBC1,2041,-4.7104855e-05
REGION1,LNDPTWIIBC1,2042,6.2094707e-05
REGION1,LNDPTWIIBC1,2043,-4.7230709e-06
REGION1,LNDPTWIIBC1,2044,0.00011488316
REGION1,LNDPTWIIBC1,2045,-2.0893802e-05
REGION1,LNDPTWIIBC1,2046,-4.6899677e-06
REGION1,LNDPTWIIBC1,2047,0.00012868989
REGION1,LNDPTWIIBC1,2048,-1.1133689e-05
REGION1,LNDPTWIIBC1,2049,0.000135735
REGION1,LNDPTWIIBC1,2050,-5.3110793e-05
REGION1,LNDPTWHRBC1,2037,-1.239143e-05
REGION1,LNDPTWHRBC1,2038,-3.8312307e-05
REGION1,LNDPTWHRBC1,2039,-3.415252e-05
REGION1,LNDPTWHRBC1,2041,-4.7934695e-05
REGION1,LNDPTWHRBC1,2042,-4.3258835e-05
REGION1,LNDPTWHRBC1,2043,-5.5527711e-05
REGION1,LNDPTWHRBC1,2044,-1.3988281e-05
REGION1,LNDPTWHRBC1,2046,-4.5339194e-05
REGION1,LNDPTWHRBC1,2047,0.00015499963
REGION1,LNDPTWHRBC1,2049,-1.8640277e-05
REGION1,LNDPTWHRBC1,2050,0.00064089179
REGION1,LNDPTWIRBC1,2037,-2.2175254e-05
REGION1,LNDPTWIRBC1,2038,-1.265092e-05
REGION1,LNDPTWIRBC1,2039,-5.0285309e-05
REGION1,LNDPTWIRBC1,2040,-1.2349245e-05
REGION1,LNDPTWIRBC1,2041,-1.5259752e-05
REGION1,LNDPTWIRBC1,2042,0.00029709814
REGION1,LNDPTWIRBC1,2043,-1.1008668e-05
REGION1,LNDPTWIRBC1,2044,-4.6626421e-05
